SIM,n_estimators,min_samples_split,max_depth,min_samples_leaf,max_samples,max_features,acc_train,f1_train,prec_train,rec_train,acc_val,f1_val,prec_val,rec_val,acc_test,f1_test,prec_test,rec_test
879,10,0.15,4,0.1,0.7,log2,0.736096256684492,0.697239263803681,0.7454903246966218,0.6548545087870931,0.6369565217391304,0.581453634085213,0.4603174603174603,0.7891156462585034,0.62882096069869,0.5502645502645502,0.4351464435146444,0.7482014388489209
880,10,0.15,5,0.05,0.3,sqrt,0.7108288770053476,0.6581318160265529,0.7289915966386554,0.5998271391529818,0.6239130434782608,0.5506493506493506,0.44537815126050423,0.7210884353741497,0.6331877729257642,0.5333333333333333,0.4343891402714932,0.6906474820143885
881,10,0.15,5,0.05,0.3,log2,0.6725935828877005,0.6517844447604152,0.643458731049972,0.6603284356093345,0.5695652173913044,0.5458715596330275,0.4117647058823529,0.8095238095238095,0.5545851528384279,0.5142857142857142,0.38434163701067614,0.7769784172661871
882,10,0.15,5,0.05,0.4,sqrt,0.7314171122994653,0.6994764397905759,0.7274424393279403,0.6735811005473927,0.6282608695652174,0.5670886075949367,0.45161290322580644,0.7619047619047619,0.6200873362445415,0.5297297297297298,0.42424242424242425,0.7050359712230215
883,10,0.15,5,0.05,0.4,log2,0.7089572192513369,0.6604273904227109,0.7200680272108844,0.609910688562374,0.6173913043478261,0.5487179487179488,0.4403292181069959,0.7278911564625851,0.62882096069869,0.532967032967033,0.4311111111111111,0.697841726618705
884,10,0.15,5,0.05,0.5,sqrt,0.7418449197860962,0.6931511202923883,0.7728561304039688,0.6283491789109766,0.6565217391304348,0.582010582010582,0.47619047619047616,0.7482993197278912,0.6637554585152838,0.5769230769230769,0.4666666666666667,0.7553956834532374
885,10,0.15,5,0.05,0.5,log2,0.7254010695187165,0.7030075187969925,0.7056603773584905,0.700374531835206,0.6021739130434782,0.5481481481481482,0.43023255813953487,0.7551020408163265,0.6069868995633187,0.53125,0.4163265306122449,0.7338129496402878
886,10,0.15,5,0.05,0.6,sqrt,0.7407754010695187,0.701738194123981,0.7528052805280528,0.6571593200806684,0.6326086956521739,0.5587467362924282,0.4533898305084746,0.7278911564625851,0.6462882096069869,0.5597826086956522,0.4497816593886463,0.7410071942446043
887,10,0.15,5,0.05,0.6,log2,0.7422459893048128,0.6980895709364234,0.7646655231560892,0.6421780466724287,0.6521739130434783,0.5789473684210527,0.4721030042918455,0.7482993197278912,0.6266375545851528,0.5340599455040872,0.4298245614035088,0.7050359712230215
888,10,0.15,5,0.05,0.7,sqrt,0.7193850267379679,0.6752282221878385,0.7292780748663101,0.6286372803226736,0.6239130434782608,0.5529715762273901,0.44583333333333336,0.7278911564625851,0.6528384279475983,0.5667574931880109,0.45614035087719296,0.7482014388489209
889,10,0.15,5,0.05,0.7,log2,0.7312834224598931,0.6791187739463601,0.761546723952739,0.6127917026793431,0.6413043478260869,0.5646437994722955,0.46120689655172414,0.7278911564625851,0.6441048034934498,0.5434173669467787,0.44495412844036697,0.697841726618705
890,10,0.15,5,0.1,0.3,sqrt,0.6512032085561498,0.6462372881355932,0.6103995901639344,0.686545664073754,0.5434782608695652,0.5374449339207048,0.3973941368078176,0.8299319727891157,0.5240174672489083,0.5,0.367003367003367,0.7841726618705036
891,10,0.15,5,0.1,0.3,log2,0.6855614973262032,0.6411351846200793,0.6814790788193318,0.6053010659752233,0.6065217391304348,0.5463659147869674,0.43253968253968256,0.7414965986394558,0.6091703056768559,0.5201072386058981,0.41452991452991456,0.697841726618705
892,10,0.15,5,0.1,0.4,sqrt,0.6723262032085562,0.6532748620738436,0.641745414118955,0.6652261596081821,0.5695652173913044,0.5458715596330275,0.4117647058823529,0.8095238095238095,0.5524017467248908,0.5130641330166271,0.3829787234042553,0.7769784172661871
893,10,0.15,5,0.1,0.4,log2,0.6967914438502674,0.6473880597014925,0.7031408308004052,0.5998271391529818,0.6152173913043478,0.549618320610687,0.43902439024390244,0.7346938775510204,0.6157205240174672,0.5243243243243243,0.4199134199134199,0.697841726618705
894,10,0.15,5,0.1,0.5,sqrt,0.699331550802139,0.6487583945025769,0.7083901773533424,0.5983866320944973,0.6086956521739131,0.5431472081218274,0.4331983805668016,0.7278911564625851,0.6200873362445415,0.5245901639344263,0.42290748898678415,0.6906474820143885
895,10,0.15,5,0.1,0.5,log2,0.7137700534759358,0.6619295752408021,0.7323549965059399,0.6038605589167387,0.6282608695652174,0.5558441558441558,0.4495798319327731,0.7278911564625851,0.62882096069869,0.5303867403314917,0.4304932735426009,0.6906474820143885
896,10,0.15,5,0.1,0.6,sqrt,0.7283422459893049,0.6724693745970342,0.7632638126600805,0.6009795447997696,0.6413043478260869,0.5646437994722955,0.46120689655172414,0.7278911564625851,0.6419213973799127,0.5393258426966292,0.4423963133640553,0.6906474820143885
897,10,0.15,5,0.1,0.6,log2,0.7220588235294118,0.6726499763816722,0.7416666666666667,0.6153846153846154,0.6391304347826087,0.5677083333333334,0.459915611814346,0.7414965986394558,0.6266375545851528,0.5340599455040872,0.4298245614035088,0.7050359712230215
898,10,0.15,5,0.1,0.7,sqrt,0.714572192513369,0.6639382968676216,0.7317834836918806,0.6076058772687987,0.6239130434782608,0.5529715762273901,0.44583333333333336,0.7278911564625851,0.6353711790393013,0.5373961218836565,0.4369369369369369,0.697841726618705
899,10,0.15,5,0.1,0.7,log2,0.7402406417112299,0.70600696020578,0.7434671765455704,0.6721405934889081,0.6326086956521739,0.5785536159600998,0.4566929133858268,0.7891156462585034,0.6244541484716157,0.544973544973545,0.4309623430962343,0.7410071942446043
900,10,0.15,6,0.05,0.3,sqrt,0.7204545454545455,0.6664539799011007,0.7466047176554682,0.6018438490348603,0.6326086956521739,0.5564304461942258,0.452991452991453,0.7210884353741497,0.6441048034934498,0.5408450704225352,0.4444444444444444,0.6906474820143885
901,10,0.15,6,0.05,0.3,log2,0.7274064171122995,0.6725550024088647,0.7597968069666183,0.6032843560933449,0.6413043478260869,0.5646437994722955,0.46120689655172414,0.7278911564625851,0.6462882096069869,0.5449438202247191,0.4470046082949309,0.697841726618705
902,10,0.15,6,0.05,0.4,sqrt,0.7168449197860962,0.6651912741068606,0.7369527145359019,0.606165370210314,0.6239130434782608,0.5529715762273901,0.44583333333333336,0.7278911564625851,0.62882096069869,0.5303867403314917,0.4304932735426009,0.6906474820143885
903,10,0.15,6,0.05,0.4,log2,0.736764705882353,0.7019827455728772,0.7394770408163265,0.6681071737251513,0.6478260869565218,0.6029411764705882,0.47126436781609193,0.8367346938775511,0.6353711790393013,0.5684754521963824,0.4435483870967742,0.7913669064748201
904,10,0.15,6,0.05,0.5,sqrt,0.754144385026738,0.7175549070803257,0.7684210526315789,0.6730048977239989,0.6565217391304348,0.5906735751295337,0.4769874476987448,0.7755102040816326,0.6397379912663755,0.555256064690027,0.44396551724137934,0.7410071942446043
905,10,0.15,6,0.05,0.5,log2,0.7220588235294118,0.6795128718976414,0.7307692307692307,0.6349755113800057,0.6260869565217392,0.5567010309278351,0.44813278008298757,0.7346938775510204,0.631004366812227,0.5318559556786704,0.43243243243243246,0.6906474820143885
906,10,0.15,6,0.05,0.6,sqrt,0.7183155080213903,0.6688668866886689,0.73582295988935,0.61307980409104,0.6239130434782608,0.5506493506493506,0.44537815126050423,0.7210884353741497,0.6397379912663755,0.5403899721448467,0.4409090909090909,0.697841726618705
907,10,0.15,6,0.05,0.6,log2,0.7350267379679144,0.6932838130609719,0.7489134068873287,0.6453471622010948,0.6282608695652174,0.5558441558441558,0.4495798319327731,0.7278911564625851,0.6397379912663755,0.5403899721448467,0.4409090909090909,0.697841726618705
908,10,0.15,6,0.05,0.7,sqrt,0.7498663101604278,0.704376678780218,0.7799160251924423,0.6421780466724287,0.6478260869565218,0.5691489361702128,0.4672489082969432,0.7278911564625851,0.6397379912663755,0.5378151260504201,0.44036697247706424,0.6906474820143885
909,10,0.15,6,0.05,0.7,log2,0.7509358288770054,0.7106693585960553,0.77088948787062,0.6591760299625468,0.6434782608695652,0.5661375661375662,0.46320346320346323,0.7278911564625851,0.6353711790393013,0.5399449035812672,0.4375,0.7050359712230215
910,10,0.15,6,0.1,0.3,sqrt,0.7032085561497327,0.6576187538556446,0.7076003982741453,0.6142322097378277,0.6130434782608696,0.555,0.43873517786561267,0.7551020408163265,0.6026200873362445,0.5210526315789473,0.4107883817427386,0.7122302158273381
911,10,0.15,6,0.1,0.3,log2,0.6489304812834225,0.637292817679558,0.6120986999204033,0.6646499567847882,0.532608695652174,0.5232815964523282,0.3881578947368421,0.8027210884353742,0.5436681222707423,0.508235294117647,0.3776223776223776,0.7769784172661871
912,10,0.15,6,0.1,0.4,sqrt,0.6843582887700534,0.6554793521085656,0.6641040804257835,0.6470757706712763,0.5978260869565217,0.5584725536992841,0.43014705882352944,0.7959183673469388,0.5655021834061136,0.508641975308642,0.38721804511278196,0.7410071942446043
913,10,0.15,6,0.1,0.4,log2,0.6938502673796791,0.6528198908429351,0.68896,0.620282339383463,0.6065217391304348,0.5508684863523573,0.43359375,0.7551020408163265,0.5938864628820961,0.5130890052356021,0.40329218106995884,0.7050359712230215
914,10,0.15,6,0.1,0.5,sqrt,0.7101604278074867,0.6517828461291358,0.7364791288566244,0.5845577643330452,0.6304347826086957,0.5549738219895288,0.451063829787234,0.7210884353741497,0.6353711790393013,0.5348189415041783,0.43636363636363634,0.6906474820143885
915,10,0.15,6,0.1,0.5,log2,0.7036096256684492,0.6550490119807064,0.7121109607577808,0.6064534716220109,0.6173913043478261,0.5510204081632653,0.44081632653061226,0.7346938775510204,0.6200873362445415,0.5271739130434783,0.42358078602620086,0.697841726618705
916,10,0.15,6,0.1,0.6,sqrt,0.7094919786096257,0.6637784310691629,0.7169117647058824,0.6179775280898876,0.6217391304347826,0.5561224489795918,0.4448979591836735,0.7414965986394558,0.6157205240174672,0.5243243243243243,0.4199134199134199,0.697841726618705
917,10,0.15,6,0.1,0.6,log2,0.6983957219251337,0.6528162511542013,0.7006937561942518,0.6110630942091616,0.6173913043478261,0.5510204081632653,0.44081632653061226,0.7346938775510204,0.6222707423580786,0.5286103542234333,0.42543859649122806,0.697841726618705
918,10,0.15,6,0.1,0.7,sqrt,0.7033422459893048,0.6531186493668907,0.7139439507860561,0.6018438490348603,0.6173913043478261,0.5487179487179488,0.4403292181069959,0.7278911564625851,0.6266375545851528,0.5289256198347108,0.42857142857142855,0.6906474820143885
919,10,0.15,6,0.1,0.7,log2,0.7248663101604278,0.6667746113989638,0.7611829944547135,0.5932008066839527,0.6391304347826087,0.5585106382978723,0.4585152838427948,0.7142857142857143,0.6419213973799127,0.5393258426966292,0.4423963133640553,0.6906474820143885
920,10,0.15,7,0.05,0.3,sqrt,0.713903743315508,0.6619273301737757,0.732773697096887,0.6035724575050417,0.6239130434782608,0.5506493506493506,0.44537815126050423,0.7210884353741497,0.6353711790393013,0.5348189415041783,0.43636363636363634,0.6906474820143885
921,10,0.15,7,0.05,0.3,log2,0.6985294117647058,0.6517374517374518,0.7023968042609854,0.6078939786804956,0.6152173913043478,0.549618320610687,0.43902439024390244,0.7346938775510204,0.6200873362445415,0.5245901639344263,0.42290748898678415,0.6906474820143885
922,10,0.15,7,0.05,0.4,sqrt,0.7327540106951872,0.6956918861318313,0.7375726275016139,0.6583117257274561,0.6239130434782608,0.5529715762273901,0.44583333333333336,0.7278911564625851,0.62882096069869,0.5355191256830601,0.43171806167400884,0.7050359712230215
923,10,0.15,7,0.05,0.4,log2,0.7286096256684492,0.6723692704970949,0.7644036697247707,0.6001152405646788,0.6391304347826087,0.5585106382978723,0.4585152838427948,0.7142857142857143,0.6441048034934498,0.5408450704225352,0.4444444444444444,0.6906474820143885
924,10,0.15,7,0.05,0.5,sqrt,0.7204545454545455,0.6712781009275272,0.7387543252595156,0.6150965139729184,0.6369565217391304,0.5616797900262467,0.45726495726495725,0.7278911564625851,0.62882096069869,0.532967032967033,0.4311111111111111,0.697841726618705
925,10,0.15,7,0.05,0.5,log2,0.7169786096256684,0.6707108414994556,0.7288708586883029,0.6211466436185538,0.6304347826086957,0.5572916666666666,0.45147679324894513,0.7278911564625851,0.6353711790393013,0.5348189415041783,0.43636363636363634,0.6906474820143885
926,10,0.15,7,0.05,0.6,sqrt,0.7387700534759358,0.6904309252217997,0.766983456529391,0.6277729760875829,0.6413043478260869,0.5646437994722955,0.46120689655172414,0.7278911564625851,0.6572052401746725,0.5674931129476584,0.45982142857142855,0.7410071942446043
927,10,0.15,7,0.05,0.6,log2,0.7185828877005348,0.6695966096374195,0.7355172413793103,0.6145203111495247,0.6304347826086957,0.5572916666666666,0.45147679324894513,0.7278911564625851,0.631004366812227,0.5318559556786704,0.43243243243243246,0.6906474820143885
928,10,0.15,7,0.05,0.7,sqrt,0.7379679144385026,0.7018557955582598,0.7434740573638414,0.6646499567847882,0.6456521739130435,0.5676392572944297,0.4652173913043478,0.7278911564625851,0.6703056768558951,0.5929919137466307,0.47413793103448276,0.7913669064748201
929,10,0.15,7,0.05,0.7,log2,0.7566844919786097,0.7231518101612413,0.76603287141476,0.6848170556035724,0.6456521739130435,0.5653333333333334,0.4649122807017544,0.7210884353741497,0.6746724890829694,0.5962059620596206,0.4782608695652174,0.7913669064748201
930,10,0.15,7,0.1,0.3,sqrt,0.6824866310160428,0.6447270007479432,0.6705040448039826,0.6208585422068568,0.5978260869565217,0.5409429280397022,0.42578125,0.7414965986394558,0.6004366812227074,0.5145888594164456,0.40756302521008403,0.697841726618705
931,10,0.15,7,0.1,0.3,log2,0.6764705882352942,0.6386981188414452,0.6628447474434459,0.6162489196197062,0.5934782608695652,0.5382716049382716,0.42248062015503873,0.7414965986394558,0.6004366812227074,0.5145888594164456,0.40756302521008403,0.697841726618705
932,10,0.15,7,0.1,0.4,sqrt,0.7033422459893048,0.6509359760893503,0.7169092169092169,0.596081820800922,0.6239130434782608,0.5483028720626631,0.4449152542372881,0.7142857142857143,0.6375545851528385,0.5363128491620112,0.4383561643835616,0.6906474820143885
933,10,0.15,7,0.1,0.4,log2,0.7213903743315508,0.6624554583738257,0.756566777654458,0.5891673869201959,0.6434782608695652,0.5661375661375662,0.46320346320346323,0.7278911564625851,0.6441048034934498,0.5408450704225352,0.4444444444444444,0.6906474820143885
934,10,0.15,7,0.1,0.5,sqrt,0.7018716577540107,0.6516713527022805,0.7117024906175367,0.6009795447997696,0.6173913043478261,0.5487179487179488,0.4403292181069959,0.7278911564625851,0.62882096069869,0.532967032967033,0.4311111111111111,0.697841726618705
935,10,0.15,7,0.1,0.5,log2,0.7046791443850268,0.6518518518518519,0.7195546276965901,0.595793719389225,0.6173913043478261,0.5440414507772021,0.4393305439330544,0.7142857142857143,0.62882096069869,0.5303867403314917,0.4304932735426009,0.6906474820143885
936,10,0.15,7,0.1,0.6,sqrt,0.7148395721925134,0.6624465896502612,0.7349016853932584,0.602996254681648,0.6260869565217392,0.5544041450777202,0.4476987447698745,0.7278911564625851,0.6353711790393013,0.5348189415041783,0.43636363636363634,0.6906474820143885
937,10,0.15,7,0.1,0.6,log2,0.7106951871657754,0.6585673714105396,0.7279386117893268,0.6012676462114664,0.6239130434782608,0.5529715762273901,0.44583333333333336,0.7278911564625851,0.6375545851528385,0.5388888888888889,0.43891402714932126,0.697841726618705
938,10,0.15,7,0.1,0.7,sqrt,0.7084224598930481,0.6561563928740344,0.7245821727019499,0.5995390377412849,0.6217391304347826,0.5515463917525774,0.44398340248962653,0.7278911564625851,0.62882096069869,0.5303867403314917,0.4304932735426009,0.6906474820143885
