SIM,n_estimators,min_samples_split,max_depth,min_samples_leaf,max_samples,max_features,acc_train,f1_train,prec_train,rec_train,acc_val,f1_val,prec_val,rec_val,acc_test,f1_test,prec_test,rec_test
895,10,0.15,5,0.1,0.5,log2,0.7295685026844303,0.7402597402597403,0.7255709472107825,0.7555555555555555,0.5647668393782384,0.288135593220339,0.2073170731707317,0.4722222222222222,0.5,0.2839506172839506,0.27058823529411763,0.2987012987012987
896,10,0.15,5,0.1,0.6,sqrt,0.7224100218731359,0.6962576153176675,0.7877892663712457,0.6237816764132553,0.7098445595854922,0.3170731707317073,0.2826086956521739,0.3611111111111111,0.7629310344827587,0.6927374301675978,0.6078431372549019,0.8051948051948052
897,10,0.15,5,0.1,0.6,log2,0.7238019486975542,0.7036483891615105,0.7770970782280867,0.6428849902534113,0.694300518134715,0.33707865168539325,0.2830188679245283,0.4166666666666667,0.6939655172413793,0.5477707006369427,0.5375,0.5584415584415584
898,10,0.15,5,0.1,0.7,sqrt,0.7305627361304434,0.7071536632807435,0.7934044616876819,0.6378167641325536,0.7046632124352331,0.27848101265822783,0.2558139534883721,0.3055555555555556,0.7586206896551724,0.6923076923076923,0.6,0.8181818181818182
899,10,0.15,5,0.1,0.7,log2,0.7566116524159873,0.7433962264150943,0.8040816326530612,0.6912280701754386,0.6528497409326425,0.27956989247311825,0.22807017543859648,0.3611111111111111,0.5905172413793104,0.30656934306569344,0.35,0.2727272727272727
900,10,0.15,6,0.05,0.3,sqrt,0.7265858023463909,0.7346072186836518,0.7274464831804281,0.7419103313840156,0.6580310880829016,0.3125,0.25,0.4166666666666667,0.646551724137931,0.5232558139534884,0.47368421052631576,0.5844155844155844
901,10,0.15,6,0.05,0.3,log2,0.7305627361304434,0.6990894958916278,0.8121775025799793,0.61364522417154,0.7409326424870466,0.34210526315789475,0.325,0.3611111111111111,0.6206896551724138,0.2903225806451613,0.3829787234042553,0.23376623376623376
902,10,0.15,6,0.05,0.4,sqrt,0.7128653807914098,0.6862233811386353,0.7751595483554247,0.6155945419103314,0.694300518134715,0.3058823529411765,0.2653061224489796,0.3611111111111111,0.6681034482758621,0.5157232704402516,0.5,0.5324675324675324
903,10,0.15,6,0.05,0.4,log2,0.7381189103201432,0.7300676368108219,0.7696629213483146,0.6943469785575048,0.6217616580310881,0.24742268041237114,0.19672131147540983,0.3333333333333333,0.6206896551724138,0.34328358208955223,0.40350877192982454,0.2987012987012987
904,10,0.15,6,0.05,0.5,sqrt,0.727580035792404,0.7041036717062635,0.7893462469733656,0.6354775828460039,0.6787564766839378,0.2619047619047619,0.22916666666666666,0.3055555555555556,0.6767241379310345,0.5161290322580645,0.5128205128205128,0.5194805194805194
905,10,0.15,6,0.05,0.5,log2,0.7659574468085106,0.7421686746987952,0.847,0.6604288499025341,0.7461139896373057,0.3287671232876712,0.32432432432432434,0.3333333333333333,0.7844827586206896,0.7159090909090909,0.6363636363636364,0.8181818181818182
906,10,0.15,6,0.05,0.6,sqrt,0.7868363491747863,0.7756383424026789,0.8373248983280615,0.7224171539961014,0.7046632124352331,0.3448275862068966,0.29411764705882354,0.4166666666666667,0.6163793103448276,0.32061068702290074,0.3888888888888889,0.2727272727272727
907,10,0.15,6,0.05,0.6,log2,0.7319546629548618,0.7017699115044248,0.8112531969309463,0.6183235867446394,0.6839378238341969,0.22784810126582278,0.20930232558139536,0.25,0.6077586206896551,0.272,0.3541666666666667,0.22077922077922077
908,10,0.15,6,0.05,0.7,sqrt,0.7665539868761185,0.741637323943662,0.8514401212733704,0.6569200779727096,0.7305699481865285,0.3333333333333333,0.30952380952380953,0.3611111111111111,0.6120689655172413,0.2857142857142857,0.3673469387755102,0.23376623376623376
909,10,0.15,6,0.05,0.7,log2,0.7743090077550209,0.7637877211238293,0.8191964285714286,0.7153996101364523,0.7253886010362695,0.4044943820224719,0.33962264150943394,0.5,0.7155172413793104,0.56,0.5753424657534246,0.5454545454545454
910,10,0.15,6,0.1,0.3,sqrt,0.6396897991648439,0.64733359283768,0.6463272444617179,0.6483430799220273,0.6010362694300518,0.2803738317757009,0.2112676056338028,0.4166666666666667,0.625,0.5028571428571429,0.4489795918367347,0.5714285714285714
911,10,0.15,6,0.1,0.3,log2,0.6458540465301252,0.6337651655356775,0.6705831157528286,0.6007797270955165,0.7150259067357513,0.3956043956043956,0.32727272727272727,0.5,0.5172413793103449,0.18840579710144928,0.21311475409836064,0.16883116883116883
912,10,0.15,6,0.1,0.4,sqrt,0.6408828793000596,0.6312780726827276,0.6626660951564509,0.602729044834308,0.5647668393782384,0.25,0.18421052631578946,0.3888888888888889,0.5517241379310345,0.2571428571428571,0.2857142857142857,0.23376623376623376
913,10,0.15,6,0.1,0.4,log2,0.7383177570093458,0.7321937321937322,0.7658578118348234,0.701364522417154,0.7098445595854922,0.3488372093023256,0.3,0.4166666666666667,0.6982758620689655,0.5454545454545454,0.5454545454545454,0.5454545454545454
914,10,0.15,6,0.1,0.5,sqrt,0.70908729369656,0.7232835256289011,0.7024246877296105,0.7454191033138402,0.5854922279792746,0.25925925925925924,0.19444444444444445,0.3888888888888889,0.5258620689655172,0.2857142857142857,0.2857142857142857,0.2857142857142857
915,10,0.15,6,0.1,0.5,log2,0.7416981507257904,0.735707019328586,0.7693617021276595,0.7048732943469785,0.6683937823834197,0.3333333333333333,0.26666666666666666,0.4444444444444444,0.5387931034482759,0.28187919463087246,0.2916666666666667,0.2727272727272727
916,10,0.15,6,0.1,0.6,sqrt,0.7484589381586797,0.7411499897687743,0.7799310938845823,0.7060428849902534,0.6528497409326425,0.29473684210526313,0.23728813559322035,0.3888888888888889,0.5775862068965517,0.2898550724637681,0.32786885245901637,0.2597402597402597
917,10,0.15,6,0.1,0.6,log2,0.7514416384967191,0.7327917913638307,0.8111689540937056,0.6682261208576998,0.7202072538860104,0.25,0.25,0.25,0.7112068965517241,0.5620915032679739,0.5657894736842105,0.5584415584415584
918,10,0.15,6,0.1,0.7,sqrt,0.721813481805528,0.6915104740904079,0.7959390862944162,0.6113060428849902,0.7202072538860104,0.325,0.29545454545454547,0.3611111111111111,0.7112068965517241,0.5379310344827586,0.5735294117647058,0.5064935064935064
919,10,0.15,6,0.1,0.7,log2,0.7739113143766156,0.7606819616922753,0.8266239707227814,0.7044834307992203,0.694300518134715,0.3516483516483517,0.2909090909090909,0.4444444444444444,0.5991379310344828,0.32116788321167883,0.36666666666666664,0.2857142857142857
920,10,0.15,7,0.05,0.3,sqrt,0.7379200636309405,0.7377636291285317,0.7533522958147094,0.7228070175438597,0.6528497409326425,0.29473684210526313,0.23728813559322035,0.3888888888888889,0.6594827586206896,0.5093167701863354,0.4880952380952381,0.5324675324675324
921,10,0.15,7,0.05,0.3,log2,0.7293696559952276,0.7026436530478479,0.7992047713717694,0.6269005847953216,0.689119170984456,0.21052631578947367,0.2,0.2222222222222222,0.6077586206896551,0.28346456692913385,0.36,0.23376623376623376
922,10,0.15,7,0.05,0.4,sqrt,0.7283754225492145,0.7102248621128553,0.7789669613773849,0.6526315789473685,0.689119170984456,0.3181818181818182,0.2692307692307692,0.3888888888888889,0.7758620689655172,0.7078651685393258,0.6237623762376238,0.8181818181818182
923,10,0.15,7,0.05,0.4,log2,0.7828594153907338,0.7707808564231738,0.834924965893588,0.7157894736842105,0.7202072538860104,0.38636363636363635,0.3269230769230769,0.4722222222222222,0.6982758620689655,0.5625,0.5421686746987951,0.5844155844155844
924,10,0.15,7,0.05,0.5,sqrt,0.7486577848478823,0.7173524150268337,0.8411116937598322,0.6253411306042885,0.6994818652849741,0.21621621621621623,0.21052631578947367,0.2222222222222222,0.8060344827586207,0.7428571428571429,0.6632653061224489,0.8441558441558441
925,10,0.15,7,0.05,0.5,log2,0.7130642274806125,0.6743398781313473,0.8006430868167203,0.5824561403508772,0.694300518134715,0.23376623376623376,0.21951219512195122,0.25,0.6982758620689655,0.5333333333333333,0.547945205479452,0.5194805194805194
926,10,0.15,7,0.05,0.6,sqrt,0.7719228474845894,0.7562167906482465,0.8313084112149532,0.6935672514619883,0.7305699481865285,0.35,0.3181818181818182,0.3888888888888889,0.6336206896551724,0.3089430894308943,0.41304347826086957,0.24675324675324675
927,10,0.15,7,0.05,0.6,log2,0.7570093457943925,0.7273538598839804,0.8502869066249348,0.6354775828460039,0.7461139896373057,0.24615384615384617,0.27586206896551724,0.2222222222222222,0.8275862068965517,0.7674418604651163,0.6947368421052632,0.8571428571428571
928,10,0.15,7,0.05,0.7,sqrt,0.7949890634320939,0.7864097783302259,0.8390804597701149,0.7399610136452242,0.694300518134715,0.33707865168539325,0.2830188679245283,0.4166666666666667,0.7025862068965517,0.5548387096774193,0.5512820512820513,0.5584415584415584
929,10,0.15,7,0.05,0.7,log2,0.7637701332272817,0.7546468401486989,0.8023715415019763,0.712280701754386,0.694300518134715,0.3058823529411765,0.2653061224489796,0.3611111111111111,0.6810344827586207,0.5316455696202531,0.5185185185185185,0.5454545454545454
930,10,0.15,7,0.1,0.3,sqrt,0.666136408828793,0.6525967308090214,0.6953262786596119,0.6148148148148148,0.6476683937823834,0.2608695652173913,0.21428571428571427,0.3333333333333333,0.6681034482758621,0.5217391304347826,0.5,0.5454545454545454
931,10,0.15,7,0.1,0.3,log2,0.6520182938954067,0.6200607902735562,0.699657030867222,0.5567251461988304,0.6321243523316062,0.26804123711340205,0.21311475409836064,0.3611111111111111,0.5818965517241379,0.2595419847328244,0.3148148148148148,0.22077922077922077
932,10,0.15,7,0.1,0.4,sqrt,0.6798568303837741,0.6711601307189542,0.7048477048477049,0.6405458089668616,0.6476683937823834,0.32,0.25,0.4444444444444444,0.6681034482758621,0.5333333333333333,0.5,0.5714285714285714
933,10,0.15,7,0.1,0.4,log2,0.6746868164645059,0.648323301805675,0.7225682798275036,0.5879142300194932,0.689119170984456,0.3333333333333333,0.2777777777777778,0.4166666666666667,0.6724137931034483,0.5128205128205128,0.5063291139240507,0.5194805194805194
934,10,0.15,7,0.1,0.5,sqrt,0.7140584609266256,0.7258863896301945,0.7101827676240209,0.7423001949317739,0.6217616580310881,0.2912621359223301,0.22388059701492538,0.4166666666666667,0.7112068965517241,0.6666666666666666,0.5403225806451613,0.8701298701298701
935,10,0.15,7,0.1,0.5,log2,0.6416782660568702,0.6533282031550597,0.6448917584504368,0.6619883040935672,0.5751295336787565,0.24074074074074073,0.18055555555555555,0.3611111111111111,0.5948275862068966,0.47191011235955055,0.4158415841584158,0.5454545454545454
936,10,0.15,7,0.1,0.6,sqrt,0.7409027639689799,0.7318378267133155,0.7750653879686138,0.69317738791423,0.6580310880829016,0.2978723404255319,0.2413793103448276,0.3888888888888889,0.7025862068965517,0.5660377358490566,0.5487804878048781,0.5844155844155844
937,10,0.15,7,0.1,0.6,log2,0.7222111751839332,0.6957089958614681,0.7882527147087858,0.6226120857699805,0.6994818652849741,0.23684210526315788,0.225,0.25,0.7801724137931034,0.7085714285714285,0.6326530612244898,0.8051948051948052
938,10,0.15,7,0.1,0.7,sqrt,0.7144561543050308,0.6910499139414802,0.771003360537686,0.6261208576998051,0.7253886010362695,0.3291139240506329,0.3023255813953488,0.3611111111111111,0.7413793103448276,0.6739130434782609,0.5794392523364486,0.8051948051948052
939,10,0.15,7,0.1,0.7,log2,0.7269834957247961,0.7063101604278075,0.7824644549763033,0.6436647173489278,0.7202072538860104,0.35714285714285715,0.3125,0.4166666666666667,0.6853448275862069,0.5228758169934641,0.5263157894736842,0.5194805194805194
940,10,0.15,8,0.05,0.3,sqrt,0.717041161264665,0.7234207968901847,0.7213178294573643,0.7255360623781676,0.6580310880829016,0.3125,0.25,0.4166666666666667,0.6336206896551724,0.5142857142857142,0.45918367346938777,0.5844155844155844
941,10,0.15,8,0.05,0.3,log2,0.6723006561940744,0.6722354813046937,0.6861550954120991,0.6588693957115009,0.6217616580310881,0.24742268041237114,0.19672131147540983,0.3333333333333333,0.6336206896551724,0.5029239766081871,0.4574468085106383,0.5584415584415584
942,10,0.15,8,0.05,0.4,sqrt,0.7432889242394114,0.7238502673796792,0.8018957345971564,0.6596491228070176,0.7098445595854922,0.3,0.2727272727272727,0.3333333333333333,0.7241379310344828,0.5616438356164384,0.5942028985507246,0.5324675324675324
943,10,0.15,8,0.05,0.4,log2,0.7470670113342612,0.7473182359952324,0.7618469015795869,0.7333333333333333,0.6580310880829016,0.2978723404255319,0.2413793103448276,0.3888888888888889,0.7543103448275862,0.6885245901639344,0.5943396226415094,0.8181818181818182
944,10,0.15,8,0.05,0.5,sqrt,0.7663551401869159,0.7521619911411095,0.8193933823529411,0.6951267056530215,0.7409326424870466,0.40476190476190477,0.3541666666666667,0.4722222222222222,0.6853448275862069,0.5521472392638037,0.5232558139534884,0.5844155844155844
945,10,0.15,8,0.05,0.5,log2,0.7331477430900776,0.7072425828970331,0.8028727092620109,0.6319688109161793,0.7098445595854922,0.3170731707317073,0.2826086956521739,0.3611111111111111,0.6853448275862069,0.5228758169934641,0.5263157894736842,0.5194805194805194
946,10,0.15,8,0.05,0.6,sqrt,0.7709286140385763,0.7441137272323411,0.8647392875580795,0.6530214424951267,0.7305699481865285,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.7112068965517241,0.5562913907284768,0.5675675675675675,0.5454545454545454
947,10,0.15,8,0.05,0.6,log2,0.7605885862000398,0.7437207322264794,0.8190342240975153,0.6810916179337232,0.6994818652849741,0.2926829268292683,0.2608695652173913,0.3333333333333333,0.6896551724137931,0.5384615384615384,0.5316455696202531,0.5454545454545454
948,10,0.15,8,0.05,0.7,sqrt,0.7675482203221317,0.7554904831625183,0.8149819494584838,0.704093567251462,0.7305699481865285,0.3953488372093023,0.34,0.4722222222222222,0.6896551724137931,0.5384615384615384,0.5316455696202531,0.5454545454545454
949,10,0.15,8,0.05,0.7,log2,0.7830582620799363,0.7660304524983916,0.8512869399428027,0.6962962962962963,0.7357512953367875,0.4,0.3469387755102041,0.4722222222222222,0.646551724137931,0.32786885245901637,0.4444444444444444,0.2597402597402597
950,10,0.15,8,0.1,0.3,sqrt,0.666136408828793,0.6243007384202283,0.7326680672268907,0.543859649122807,0.6683937823834197,0.2727272727272727,0.23076923076923078,0.3333333333333333,0.5818965517241379,0.24806201550387597,0.3076923076923077,0.2077922077922078
951,10,0.15,8,0.1,0.3,log2,0.6404851859216544,0.6282894736842105,0.6646367986080904,0.5957115009746589,0.6113989637305699,0.3119266055045872,0.2328767123287671,0.4722222222222222,0.5431034482758621,0.2535211267605634,0.27692307692307694,0.23376623376623376
952,10,0.15,8,0.1,0.4,sqrt,0.7287731159276198,0.731284475965327,0.7391477499004381,0.7235867446393762,0.6632124352331606,0.3564356435643564,0.27692307692307694,0.5,0.6551724137931034,0.5238095238095238,0.4835164835164835,0.5714285714285714
953,10,0.15,8,0.1,0.4,log2,0.6617617816663353,0.6439187774754029,0.6952983725135624,0.5996101364522417,0.6269430051813472,0.29411764705882354,0.22727272727272727,0.4166666666666667,0.5646551724137931,0.26277372262773724,0.3,0.23376623376623376
954,10,0.15,8,0.1,0.5,sqrt,0.6832372241002187,0.6973209196275888,0.6801334321719792,0.7153996101364523,0.6113989637305699,0.2857142857142857,0.21739130434782608,0.4166666666666667,0.6077586206896551,0.4972375690607735,0.4326923076923077,0.5844155844155844
955,10,0.15,8,0.1,0.5,log2,0.6717041161264665,0.6884317795810531,0.6671543525969276,0.7111111111111111,0.5906735751295337,0.24761904761904763,0.18840579710144928,0.3611111111111111,0.6077586206896551,0.4858757062146893,0.43,0.5584415584415584
956,10,0.15,8,0.1,0.6,sqrt,0.723404255319149,0.6971478336599173,0.789447731755424,0.6241715399610136,0.7150259067357513,0.32098765432098764,0.28888888888888886,0.3611111111111111,0.6853448275862069,0.535031847133758,0.525,0.5454545454545454
957,10,0.15,8,0.1,0.6,log2,0.7148538476834361,0.6896103896103896,0.7751824817518248,0.6210526315789474,0.6735751295336787,0.29213483146067415,0.24528301886792453,0.3611111111111111,0.6637931034482759,0.5063291139240507,0.49382716049382713,0.5194805194805194
958,10,0.15,8,0.1,0.7,sqrt,0.7174388546430702,0.6865210677255681,0.790650406504065,0.6066276803118908,0.7150259067357513,0.26666666666666666,0.2564102564102564,0.2777777777777778,0.6120689655172413,0.27419354838709675,0.3617021276595745,0.22077922077922077
959,10,0.15,8,0.1,0.7,log2,0.7502485583615033,0.7302405498281787,0.8130081300813008,0.6627680311890838,0.7098445595854922,0.3170731707317073,0.2826086956521739,0.3611111111111111,0.6120689655172413,0.2857142857142857,0.3673469387755102,0.23376623376623376
960,10,0.15,9,0.05,0.3,sqrt,0.7389142970769537,0.7176951193291765,0.8000958772770853,0.650682261208577,0.694300518134715,0.3058823529411765,0.2653061224489796,0.3611111111111111,0.7112068965517241,0.5503355704697986,0.5694444444444444,0.5324675324675324
961,10,0.15,9,0.05,0.3,log2,0.7156492344402465,0.6819395017793595,0.7938891765924392,0.5976608187134503,0.694300518134715,0.23376623376623376,0.21951219512195122,0.25,0.7629310344827587,0.6994535519125683,0.6037735849056604,0.8311688311688312
962,10,0.15,9,0.05,0.4,sqrt,0.7436866176178166,0.7305038678653565,0.7876465284039675,0.6810916179337232,0.6735751295336787,0.3225806451612903,0.2631578947368421,0.4166666666666667,0.5948275862068966,0.2878787878787879,0.34545454545454546,0.24675324675324675
963,10,0.15,9,0.05,0.4,log2,0.7039172797772917,0.6851342778600127,0.7486136783733827,0.631578947368421,0.6839378238341969,0.2823529411764706,0.24489795918367346,0.3333333333333333,0.6508620689655172,0.5030674846625767,0.47674418604651164,0.5324675324675324
964,10,0.15,9,0.05,0.5,sqrt,0.7458739311990455,0.7261037291041578,0.806282722513089,0.6604288499025341,0.7046632124352331,0.2962962962962963,0.26666666666666666,0.3333333333333333,0.6120689655172413,0.2857142857142857,0.3673469387755102,0.23376623376623376
965,10,0.15,9,0.05,0.5,log2,0.7643666732948896,0.740529888329319,0.8446553446553446,0.6592592592592592,0.7046632124352331,0.2597402597402597,0.24390243902439024,0.2777777777777778,0.6724137931034483,0.5308641975308642,0.5058823529411764,0.5584415584415584
966,10,0.15,9,0.05,0.6,sqrt,0.7595943527540266,0.751898214652165,0.7937608318890814,0.7142300194931774,0.6787564766839378,0.29545454545454547,0.25,0.3611111111111111,0.6594827586206896,0.5153374233128835,0.4883720930232558,0.5454545454545454
967,10,0.15,9,0.05,0.6,log2,0.7631735931596739,0.741704619388419,0.8357771260997068,0.6666666666666666,0.7253886010362695,0.29333333333333333,0.28205128205128205,0.3055555555555556,0.7155172413793104,0.5540540540540541,0.5774647887323944,0.5324675324675324
968,10,0.15,9,0.05,0.7,sqrt,0.7842513422151521,0.7727748691099476,0.834841628959276,0.7192982456140351,0.6839378238341969,0.26506024096385544,0.23404255319148937,0.3055555555555556,0.6853448275862069,0.535031847133758,0.525,0.5454545454545454
969,10,0.15,9,0.05,0.7,log2,0.8293895406641479,0.8302334784329244,0.8429087987143431,0.8179337231968811,0.7098445595854922,0.3488372093023256,0.3,0.4166666666666667,0.7112068965517241,0.567741935483871,0.5641025641025641,0.5714285714285714
970,10,0.15,9,0.1,0.3,sqrt,0.6806522171405847,0.6613243357233235,0.7202572347266881,0.6113060428849902,0.6528497409326425,0.29473684210526313,0.23728813559322035,0.3888888888888889,0.5732758620689655,0.2556390977443609,0.30357142857142855,0.22077922077922077
971,10,0.15,9,0.1,0.3,log2,0.6649433286935773,0.6259711431742508,0.7268041237113402,0.5497076023391813,0.6787564766839378,0.29545454545454547,0.25,0.3611111111111111,0.5862068965517241,0.25,0.3137254901960784,0.2077922077922078
972,10,0.15,9,0.1,0.4,sqrt,0.664545635315172,0.6449168596085034,0.7008234217749314,0.597270955165692,0.6528497409326425,0.29473684210526313,0.23728813559322035,0.3888888888888889,0.5862068965517241,0.26153846153846155,0.32075471698113206,0.22077922077922077
973,10,0.15,9,0.1,0.4,log2,0.7283754225492145,0.7325763508222396,0.7357451828548958,0.7294346978557504,0.6528497409326425,0.26373626373626374,0.21818181818181817,0.3333333333333333,0.6422413793103449,0.5202312138728323,0.46875,0.5844155844155844
974,10,0.15,9,0.1,0.5,sqrt,0.7496520182938954,0.741849497641993,0.782439446366782,0.7052631578947368,0.6580310880829016,0.35294117647058826,0.2727272727272727,0.5,0.7758620689655172,0.717391304347826,0.616822429906542,0.8571428571428571
975,10,0.15,9,0.1,0.5,log2,0.7126665341022071,0.7094309270058314,0.7325581395348837,0.6877192982456141,0.6683937823834197,0.37254901960784315,0.2878787878787879,0.5277777777777778,0.6767241379310345,0.6153846153846154,0.5084745762711864,0.7792207792207793
976,10,0.15,9,0.1,0.6,sqrt,0.7251938755219726,0.6979895104895105,0.7941322725012432,0.6226120857699805,0.7409326424870466,0.375,0.3409090909090909,0.4166666666666667,0.7241379310344828,0.5616438356164384,0.5942028985507246,0.5324675324675324
977,10,0.15,9,0.1,0.6,log2,0.7371246768741301,0.7306438467807661,0.7652582159624414,0.6990253411306043,0.6839378238341969,0.3711340206185567,0.29508196721311475,0.5,0.6379310344827587,0.5116279069767442,0.4631578947368421,0.5714285714285714
978,10,0.15,9,0.1,0.7,sqrt,0.717041161264665,0.6931205520810869,0.7755791505791506,0.6265107212475634,0.7046632124352331,0.27848101265822783,0.2558139534883721,0.3055555555555556,0.6896551724137931,0.5324675324675324,0.5324675324675324,0.5324675324675324
979,10,0.15,9,0.1,0.7,log2,0.7243984887651621,0.6985645933014354,0.7899655681259223,0.6261208576998051,0.7046632124352331,0.27848101265822783,0.2558139534883721,0.3055555555555556,0.7025862068965517,0.5369127516778524,0.5555555555555556,0.5194805194805194
980,10,0.2,3,0.05,0.3,sqrt,0.7287731159276198,0.6996917657419639,0.8037430450177036,0.6194931773879142,0.7150259067357513,0.367816091954023,0.3137254901960784,0.4444444444444444,0.7112068965517241,0.5503355704697986,0.5694444444444444,0.5324675324675324
981,10,0.2,3,0.05,0.3,log2,0.6603698548419169,0.5964083175803403,0.7570485902819436,0.49200779727095517,0.689119170984456,0.25,0.22727272727272727,0.2777777777777778,0.6982758620689655,0.5205479452054794,0.5507246376811594,0.4935064935064935
982,10,0.2,3,0.05,0.4,sqrt,0.7228077152515411,0.6962962962962963,0.7891358024691358,0.6230019493177388,0.7357512953367875,0.33766233766233766,0.3170731707317073,0.3611111111111111,0.6896551724137931,0.5324675324675324,0.5324675324675324,0.5324675324675324
983,10,0.2,3,0.05,0.4,log2,0.7134619208590177,0.69592741084617,0.7585096596136155,0.6428849902534113,0.6787564766839378,0.3111111111111111,0.25925925925925924,0.3888888888888889,0.6767241379310345,0.5222929936305732,0.5125,0.5324675324675324
984,10,0.2,3,0.05,0.5,sqrt,0.7118711473453967,0.7216138328530259,0.7113636363636363,0.7321637426900585,0.6373056994818653,0.3,0.234375,0.4166666666666667,0.6379310344827587,0.5116279069767442,0.4631578947368421,0.5714285714285714
985,10,0.2,3,0.05,0.5,log2,0.7202227082919069,0.6944625407166124,0.7838235294117647,0.623391812865497,0.689119170984456,0.2682926829268293,0.2391304347826087,0.3055555555555556,0.5862068965517241,0.2835820895522388,0.3333333333333333,0.24675324675324675
986,10,0.2,3,0.05,0.6,sqrt,0.7347385166036986,0.7330932372949179,0.7529798602548294,0.7142300194931774,0.6735751295336787,0.29213483146067415,0.24528301886792453,0.3611111111111111,0.6637931034482759,0.5125,0.4939759036144578,0.5324675324675324
987,10,0.2,3,0.05,0.6,log2,0.7241996420759594,0.6959000219250164,0.7950901803607214,0.6187134502923977,0.694300518134715,0.21333333333333335,0.20512820512820512,0.2222222222222222,0.7801724137931034,0.7150837988826816,0.6274509803921569,0.8311688311688312
988,10,0.2,3,0.05,0.7,sqrt,0.7395108371445616,0.7100486941124391,0.821300563236047,0.6253411306042885,0.7357512953367875,0.3855421686746988,0.3404255319148936,0.4444444444444444,0.6982758620689655,0.5394736842105263,0.5466666666666666,0.5324675324675324
989,10,0.2,3,0.05,0.7,log2,0.7325512030224697,0.7010446765947989,0.8154084798345398,0.6148148148148148,0.7202072538860104,0.3076923076923077,0.2857142857142857,0.3333333333333333,0.7025862068965517,0.543046357615894,0.5540540540540541,0.5324675324675324
990,10,0.2,3,0.1,0.3,sqrt,0.6665341022071982,0.6531540847983454,0.6955947136563877,0.6155945419103314,0.6476683937823834,0.2608695652173913,0.21428571428571427,0.3333333333333333,0.6637931034482759,0.5185185185185185,0.49411764705882355,0.5454545454545454
991,10,0.2,3,0.1,0.3,log2,0.6460528932193279,0.6343467543138867,0.6704298740772905,0.6019493177387915,0.5647668393782384,0.2222222222222222,0.16666666666666666,0.3333333333333333,0.5344827586206896,0.25,0.26865671641791045,0.23376623376623376
992,10,0.2,3,0.1,0.4,sqrt,0.6595744680851063,0.6484599589322382,0.6850325379609544,0.6155945419103314,0.6321243523316062,0.25263157894736843,0.2033898305084746,0.3333333333333333,0.6508620689655172,0.509090909090909,0.4772727272727273,0.5454545454545454
993,10,0.2,3,0.1,0.4,log2,0.6744879697753032,0.6673440357650884,0.6969439728353141,0.6401559454191034,0.6321243523316062,0.26804123711340205,0.21311475409836064,0.3611111111111111,0.5517241379310345,0.2777777777777778,0.29850746268656714,0.2597402597402597
994,10,0.2,3,0.1,0.5,sqrt,0.7249950288327699,0.7332690453230473,0.7255725190839695,0.741130604288499,0.6476683937823834,0.30612244897959184,0.24193548387096775,0.4166666666666667,0.7327586206896551,0.6804123711340206,0.5641025641025641,0.8571428571428571
995,10,0.2,3,0.1,0.5,log2,0.6557963809902565,0.6161011310711909,0.7145061728395061,0.5415204678362573,0.6528497409326425,0.21176470588235294,0.1836734693877551,0.25,0.6594827586206896,0.4968152866242038,0.4875,0.5064935064935064
996,10,0.2,3,0.1,0.6,sqrt,0.7156492344402465,0.6907439446366782,0.7756192326372026,0.6226120857699805,0.6994818652849741,0.30952380952380953,0.2708333333333333,0.3611111111111111,0.6853448275862069,0.5290322580645161,0.5256410256410257,0.5324675324675324
997,10,0.2,3,0.1,0.6,log2,0.7599920461324319,0.7469071084084714,0.808076225045372,0.6943469785575048,0.6839378238341969,0.2823529411764706,0.24489795918367346,0.3333333333333333,0.7844827586206896,0.7159090909090909,0.6363636363636364,0.8181818181818182
998,10,0.2,3,0.1,0.7,sqrt,0.7261881089679857,0.7018835245724183,0.7891918208373905,0.6319688109161793,0.689119170984456,0.25,0.22727272727272727,0.2777777777777778,0.6810344827586207,0.5256410256410257,0.5189873417721519,0.5324675324675324
999,10,0.2,3,0.1,0.7,log2,0.7291708093060251,0.7147046501885211,0.7722951561792666,0.6651072124756335,0.6683937823834197,0.3191489361702128,0.25862068965517243,0.4166666666666667,0.6551724137931034,0.5180722891566265,0.48314606741573035,0.5584415584415584
1000,10,0.2,4,0.05,0.3,sqrt,0.6800556770729768,0.6648614871901687,0.7137745974955277,0.6222222222222222,0.6321243523316062,0.20224719101123595,0.16981132075471697,0.25,0.7543103448275862,0.6951871657754011,0.5909090909090909,0.8441558441558441
1001,10,0.2,4,0.05,0.3,log2,0.7174388546430702,0.6957824876900022,0.7716049382716049,0.6335282651072125,0.7046632124352331,0.3132530120481928,0.2765957446808511,0.3611111111111111,0.6810344827586207,0.5194805194805194,0.5194805194805194,0.5194805194805194
1002,10,0.2,4,0.05,0.4,sqrt,0.6792602903161662,0.6512432432432432,0.7310679611650486,0.5871345029239766,0.6424870466321243,0.2247191011235955,0.18867924528301888,0.2777777777777778,0.6810344827586207,0.5131578947368421,0.52,0.5064935064935064
1003,10,0.2,4,0.05,0.4,log2,0.7047126665341023,0.6599496221662469,0.7996670366259712,0.5617933723196881,0.7150259067357513,0.3037974683544304,0.27906976744186046,0.3333333333333333,0.6206896551724138,0.2786885245901639,0.37777777777777777,0.22077922077922077
