SIM,n_estimators,min_samples_split,max_depth,min_samples_leaf,max_samples,max_features,acc_train,f1_train,prec_train,rec_train,acc_val,f1_val,prec_val,rec_val,acc_test,f1_test,prec_test,rec_test
316,5,0.15,4,0.1,0.6,sqrt,0.6757524134014764,0.6488314883148831,0.7377622377622378,0.5790340285400659,0.7591240875912408,0.42105263157894735,0.3333333333333333,0.5714285714285714,0.6351351351351351,0.22857142857142856,0.17777777777777778,0.32
317,5,0.15,4,0.1,0.6,log2,0.720045428733674,0.7496190959878111,0.6975425330812854,0.8100987925356751,0.6058394160583942,0.37209302325581395,0.24615384615384617,0.7619047619047619,0.5337837837837838,0.3669724770642202,0.23809523809523808,0.8
318,5,0.15,4,0.1,0.7,sqrt,0.7450312322544009,0.7419540229885058,0.778648974668275,0.7085620197585072,0.7518248175182481,0.43333333333333335,0.3333333333333333,0.6190476190476191,0.6013513513513513,0.2716049382716049,0.19642857142857142,0.44
319,5,0.15,4,0.1,0.7,log2,0.7640545144804088,0.7600346520358071,0.8019500304692261,0.7222832052689352,0.7299270072992701,0.39344262295081966,0.3,0.5714285714285714,0.6081081081081081,0.275,0.2,0.44
320,5,0.15,5,0.05,0.3,sqrt,0.7473026689381034,0.7507002801120448,0.7665903890160183,0.7354555433589463,0.6642335766423357,0.34285714285714286,0.24489795918367346,0.5714285714285714,0.581081081081081,0.2619047619047619,0.1864406779661017,0.44
321,5,0.15,5,0.05,0.3,log2,0.6467915956842702,0.6550194120909595,0.6619955156950673,0.6481888035126235,0.5912408759124088,0.2631578947368421,0.18181818181818182,0.47619047619047616,0.5337837837837838,0.34285714285714286,0.225,0.72
322,5,0.15,5,0.05,0.4,sqrt,0.7546848381601363,0.7574396406513195,0.7752873563218391,0.7403951701427003,0.7372262773722628,0.4375,0.32558139534883723,0.6666666666666666,0.6148648648648649,0.3870967741935484,0.2647058823529412,0.72
323,5,0.15,5,0.05,0.4,log2,0.7135150482680296,0.7176042541281836,0.732153055396916,0.703622392974753,0.7153284671532847,0.36065573770491804,0.275,0.5238095238095238,0.5945945945945946,0.4117647058823529,0.2727272727272727,0.84
324,5,0.15,5,0.05,0.5,sqrt,0.7941510505394662,0.8158496316992634,0.759338061465721,0.8814489571899012,0.6496350364963503,0.3684210526315789,0.2545454545454545,0.6666666666666666,0.5675675675675675,0.39622641509433965,0.25925925925925924,0.84
325,5,0.15,5,0.05,0.5,log2,0.7734241908006815,0.7852529601722282,0.7703273495248152,0.8007683863885839,0.7299270072992701,0.4307692307692308,0.3181818181818182,0.6666666666666666,0.5472972972972973,0.27956989247311825,0.19117647058823528,0.52
326,5,0.15,5,0.05,0.6,sqrt,0.7649063032367973,0.7717750826901875,0.7751937984496124,0.7683863885839737,0.7007299270072993,0.36923076923076925,0.2727272727272727,0.5714285714285714,0.6959459459459459,0.4827586206896552,0.3387096774193548,0.84
327,5,0.15,5,0.05,0.6,log2,0.8080636002271436,0.8180839612486545,0.8025343189017952,0.8342480790340285,0.7445255474452555,0.4444444444444444,0.3333333333333333,0.6666666666666666,0.6013513513513513,0.3516483516483517,0.24242424242424243,0.64
328,5,0.15,5,0.05,0.7,sqrt,0.7365133446905168,0.7371104815864022,0.7617096018735363,0.7140504939626784,0.7299270072992701,0.4126984126984127,0.30952380952380953,0.6190476190476191,0.6283783783783784,0.4329896907216495,0.2916666666666667,0.84
329,5,0.15,5,0.05,0.7,log2,0.8293583191368541,0.8393477679764769,0.8181344450234497,0.8616904500548848,0.7591240875912408,0.47619047619047616,0.35714285714285715,0.7142857142857143,0.6621621621621622,0.4318181818181818,0.30158730158730157,0.76
330,5,0.15,5,0.1,0.3,sqrt,0.6436683702441794,0.6512920255626563,0.6595385481148002,0.6432491767288694,0.583941605839416,0.2597402597402597,0.17857142857142858,0.47619047619047616,0.5202702702702703,0.3364485981308411,0.21951219512195122,0.72
331,5,0.15,5,0.1,0.3,log2,0.6570130607609312,0.6465769455822118,0.6923558897243107,0.606476399560922,0.656934306569343,0.25396825396825395,0.19047619047619047,0.38095238095238093,0.6013513513513513,0.3917525773195876,0.2638888888888889,0.76
332,5,0.15,5,0.1,0.4,sqrt,0.6453719477569563,0.6541124342287455,0.660145332588038,0.6481888035126235,0.5912408759124088,0.2631578947368421,0.18181818181818182,0.47619047619047616,0.527027027027027,0.33962264150943394,0.2222222222222222,0.72
333,5,0.15,5,0.1,0.4,log2,0.6087450312322544,0.5831820931639443,0.6495956873315364,0.5290889132821076,0.635036496350365,0.1935483870967742,0.14634146341463414,0.2857142857142857,0.5135135135135135,0.2,0.13846153846153847,0.36
334,5,0.15,5,0.1,0.5,sqrt,0.7155025553662692,0.7400103788271926,0.7017716535433071,0.7826564215148188,0.6131386861313869,0.3614457831325301,0.24193548387096775,0.7142857142857143,0.5608108108108109,0.4036697247706422,0.2619047619047619,0.88
335,5,0.15,5,0.1,0.5,log2,0.7226007950028392,0.7514627321292292,0.7003319108582267,0.8106476399560922,0.6277372262773723,0.3855421686746988,0.25806451612903225,0.7619047619047619,0.527027027027027,0.2857142857142857,0.1917808219178082,0.56
336,5,0.15,5,0.1,0.6,sqrt,0.752129471890971,0.7551192145862553,0.7722317842799771,0.7387486278814489,0.7153284671532847,0.38095238095238093,0.2857142857142857,0.5714285714285714,0.6959459459459459,0.4827586206896552,0.3387096774193548,0.84
337,5,0.15,5,0.1,0.6,log2,0.7671777399204998,0.7933467741935484,0.7334575955265611,0.8638858397365532,0.6642335766423357,0.41025641025641024,0.2807017543859649,0.7619047619047619,0.5337837837837838,0.28865979381443296,0.19444444444444445,0.56
338,5,0.15,5,0.1,0.7,sqrt,0.7597955706984668,0.7754777070063694,0.7507708119218911,0.8018660812294183,0.6715328467153284,0.3835616438356164,0.2692307692307692,0.6666666666666666,0.5675675675675675,0.30434782608695654,0.208955223880597,0.56
339,5,0.15,5,0.1,0.7,log2,0.7924474730266894,0.7916785408948418,0.8233550681683461,0.7623490669593853,0.8029197080291971,0.49056603773584906,0.40625,0.6190476190476191,0.6013513513513513,0.2891566265060241,0.20689655172413793,0.48
340,5,0.15,6,0.05,0.3,sqrt,0.7189097103918228,0.7182697780307342,0.7458628841607565,0.6926454445664105,0.6861313868613139,0.31746031746031744,0.23809523809523808,0.47619047619047616,0.6216216216216216,0.40425531914893614,0.2753623188405797,0.76
341,5,0.15,6,0.05,0.3,log2,0.7501419647927314,0.7703549060542797,0.7343283582089553,0.8100987925356751,0.6131386861313869,0.345679012345679,0.23333333333333334,0.6666666666666666,0.5540540540540541,0.4,0.25882352941176473,0.88
342,5,0.15,6,0.05,0.4,sqrt,0.749290176036343,0.7588090685605026,0.7553017944535073,0.7623490669593853,0.6788321167883211,0.3888888888888889,0.27450980392156865,0.6666666666666666,0.6418918918918919,0.4421052631578947,0.3,0.84
343,5,0.15,6,0.05,0.4,log2,0.7668938103350369,0.7787658313123147,0.7649550026469031,0.7930845225027442,0.6788321167883211,0.37142857142857144,0.2653061224489796,0.6190476190476191,0.6418918918918919,0.43010752688172044,0.29411764705882354,0.8
344,5,0.15,6,0.05,0.5,sqrt,0.7490062464508802,0.7552602436323367,0.7620111731843575,0.7486278814489572,0.708029197080292,0.3939393939393939,0.28888888888888886,0.6190476190476191,0.6148648648648649,0.42424242424242425,0.28378378378378377,0.84
345,5,0.15,6,0.05,0.5,log2,0.782793867120954,0.7976725733932822,0.7697805002552323,0.827661909989023,0.7226277372262774,0.42424242424242425,0.3111111111111111,0.6666666666666666,0.6216216216216216,0.42857142857142855,0.2876712328767123,0.84
346,5,0.15,6,0.05,0.6,sqrt,0.7629187961385576,0.766171940632876,0.7821612349914236,0.7508232711306256,0.7153284671532847,0.417910447761194,0.30434782608695654,0.6666666666666666,0.5675675675675675,0.28888888888888886,0.2,0.52
347,5,0.15,6,0.05,0.6,log2,0.7771152754116979,0.7947712418300653,0.7588617074388417,0.8342480790340285,0.7299270072992701,0.44776119402985076,0.32608695652173914,0.7142857142857143,0.5743243243243243,0.411214953271028,0.2682926829268293,0.88
348,5,0.15,6,0.05,0.7,sqrt,0.7864849517319704,0.7971952535059331,0.7836691410392365,0.8111964873765093,0.7299270072992701,0.463768115942029,0.3333333333333333,0.7619047619047619,0.6148648648648649,0.42424242424242425,0.28378378378378377,0.84
349,5,0.15,6,0.05,0.7,log2,0.7836456558773425,0.7840136054421769,0.8106682297772567,0.7590559824368825,0.781021897810219,0.4642857142857143,0.37142857142857144,0.6190476190476191,0.6148648648648649,0.3870967741935484,0.2647058823529412,0.72
350,5,0.15,6,0.1,0.3,sqrt,0.6467915956842702,0.6550194120909595,0.6619955156950673,0.6481888035126235,0.5912408759124088,0.2631578947368421,0.18181818181818182,0.47619047619047616,0.527027027027027,0.33962264150943394,0.2222222222222222,0.72
351,5,0.15,6,0.1,0.3,log2,0.6536059057353776,0.6578799775659002,0.6725917431192661,0.6437980241492866,0.5985401459854015,0.26666666666666666,0.18518518518518517,0.47619047619047616,0.527027027027027,0.33962264150943394,0.2222222222222222,0.72
352,5,0.15,6,0.1,0.4,sqrt,0.6277683134582623,0.6174496644295302,0.659190031152648,0.5806805708013172,0.6204379562043796,0.2571428571428571,0.1836734693877551,0.42857142857142855,0.5,0.2127659574468085,0.14492753623188406,0.4
353,5,0.15,6,0.1,0.4,log2,0.6155593412833618,0.6371918542336549,0.6225130890052356,0.6525795828759605,0.5985401459854015,0.3373493975903614,0.22580645161290322,0.6666666666666666,0.5067567567567568,0.21505376344086022,0.14705882352941177,0.4
354,5,0.15,6,0.1,0.5,sqrt,0.762350936967632,0.7782781456953642,0.7521761392729135,0.8062568605927553,0.7007299270072993,0.4057971014492754,0.2916666666666667,0.6666666666666666,0.6081081081081081,0.42,0.28,0.84
355,5,0.15,6,0.1,0.5,log2,0.664679159568427,0.6975672215108835,0.6538646183389343,0.747530186608123,0.5620437956204379,0.3181818181818182,0.208955223880597,0.6666666666666666,0.44594594594594594,0.16326530612244897,0.1095890410958904,0.32
356,5,0.15,6,0.1,0.6,sqrt,0.7688813174332766,0.7731326644370122,0.7853907134767837,0.7612513721185511,0.7153284671532847,0.417910447761194,0.30434782608695654,0.6666666666666666,0.6486486486486487,0.43478260869565216,0.29850746268656714,0.8
357,5,0.15,6,0.1,0.6,log2,0.759511641113004,0.778677815521296,0.743142144638404,0.8177826564215148,0.656934306569343,0.37333333333333335,0.25925925925925924,0.6666666666666666,0.581081081081081,0.40384615384615385,0.26582278481012656,0.84
358,5,0.15,6,0.1,0.7,sqrt,0.7407722884724588,0.753043007844198,0.7424,0.7639956092206367,0.7007299270072993,0.4057971014492754,0.2916666666666667,0.6666666666666666,0.5878378378378378,0.39603960396039606,0.2631578947368421,0.8
359,5,0.15,6,0.1,0.7,log2,0.7932992617830777,0.8101199791340636,0.7718687872763419,0.8523600439077936,0.6788321167883211,0.3888888888888889,0.27450980392156865,0.6666666666666666,0.6013513513513513,0.4158415841584158,0.27631578947368424,0.84
360,5,0.15,7,0.05,0.3,sqrt,0.7495741056218058,0.7523862998315554,0.7701149425287356,0.7354555433589463,0.7007299270072993,0.3492063492063492,0.2619047619047619,0.5238095238095238,0.5878378378378378,0.2988505747126437,0.20967741935483872,0.52
361,5,0.15,7,0.05,0.3,log2,0.7064168086314594,0.6964180857310628,0.7487373737373737,0.6509330406147091,0.6861313868613139,0.37681159420289856,0.2708333333333333,0.6190476190476191,0.6283783783783784,0.38202247191011235,0.265625,0.68
362,5,0.15,7,0.05,0.4,sqrt,0.759511641113004,0.7711429343420697,0.7594465141032464,0.783205268935236,0.6715328467153284,0.3835616438356164,0.2692307692307692,0.6666666666666666,0.6283783783783784,0.40860215053763443,0.27941176470588236,0.76
363,5,0.15,7,0.05,0.4,log2,0.7524134014764339,0.7726798748696558,0.7358490566037735,0.8133918770581778,0.6642335766423357,0.39473684210526316,0.2727272727272727,0.7142857142857143,0.5472972972972973,0.27956989247311825,0.19117647058823528,0.52
364,5,0.15,7,0.05,0.5,sqrt,0.7751277683134583,0.7792642140468228,0.7916194790486977,0.7672886937431395,0.781021897810219,0.5,0.38461538461538464,0.7142857142857143,0.6621621621621622,0.4318181818181818,0.30158730158730157,0.76
365,5,0.15,7,0.05,0.5,log2,0.7399204997160704,0.7559936068193926,0.734472049689441,0.778814489571899,0.6788321167883211,0.3888888888888889,0.27450980392156865,0.6666666666666666,0.5472972972972973,0.26373626373626374,0.18181818181818182,0.48
366,5,0.15,7,0.05,0.6,sqrt,0.7373651334469051,0.7434119278779473,0.7515423443634324,0.7354555433589463,0.6934306569343066,0.36363636363636365,0.26666666666666666,0.5714285714285714,0.5675675675675675,0.28888888888888886,0.2,0.52
367,5,0.15,7,0.05,0.6,log2,0.8069278818852924,0.821522309711286,0.7872233400402414,0.8589462129527992,0.7372262773722628,0.45454545454545453,0.3333333333333333,0.7142857142857143,0.6418918918918919,0.4175824175824176,0.2878787878787879,0.76
368,5,0.15,7,0.05,0.7,sqrt,0.8091993185689949,0.8208955223880597,0.7979274611398963,0.845225027442371,0.7226277372262774,0.4411764705882353,0.3191489361702128,0.7142857142857143,0.5743243243243243,0.29213483146067415,0.203125,0.52
369,5,0.15,7,0.05,0.7,log2,0.7762634866553095,0.8025062656641604,0.7384686346863468,0.8787047200878156,0.6277372262773723,0.37037037037037035,0.25,0.7142857142857143,0.581081081081081,0.41509433962264153,0.2716049382716049,0.88
370,5,0.15,7,0.1,0.3,sqrt,0.6519023282226007,0.6389870435806831,0.6893265565438373,0.5954994511525796,0.6861313868613139,0.2711864406779661,0.21052631578947367,0.38095238095238093,0.6081081081081081,0.3829787234042553,0.2608695652173913,0.72
371,5,0.15,7,0.1,0.3,log2,0.6408290743895514,0.6340757882557131,0.6703363914373088,0.601536772777168,0.6277372262773723,0.2153846153846154,0.1590909090909091,0.3333333333333333,0.6283783783783784,0.3956043956043956,0.2727272727272727,0.72
372,5,0.15,7,0.1,0.4,sqrt,0.7220329358319136,0.7239921060050747,0.7443478260869565,0.7047200878155873,0.6788321167883211,0.37142857142857144,0.2653061224489796,0.6190476190476191,0.5878378378378378,0.22784810126582278,0.16666666666666666,0.36
373,5,0.15,7,0.1,0.4,log2,0.6453719477569563,0.6541124342287455,0.660145332588038,0.6481888035126235,0.5912408759124088,0.2631578947368421,0.18181818181818182,0.47619047619047616,0.527027027027027,0.33962264150943394,0.2222222222222222,0.72
374,5,0.15,7,0.1,0.5,sqrt,0.6467915956842702,0.6550194120909595,0.6619955156950673,0.6481888035126235,0.5912408759124088,0.2631578947368421,0.18181818181818182,0.47619047619047616,0.527027027027027,0.33962264150943394,0.2222222222222222,0.72
375,5,0.15,7,0.1,0.5,log2,0.7237365133446905,0.7505767751858498,0.7041847041847041,0.8035126234906695,0.6496350364963503,0.38461538461538464,0.2631578947368421,0.7142857142857143,0.4797297297297297,0.2524271844660194,0.16666666666666666,0.52
376,5,0.15,7,0.1,0.6,sqrt,0.7251561612720046,0.7520491803278688,0.7050912584053795,0.8057080131723381,0.6277372262773723,0.41379310344827586,0.2727272727272727,0.8571428571428571,0.5405405405405406,0.39285714285714285,0.25287356321839083,0.88
377,5,0.15,7,0.1,0.6,log2,0.7515616127200454,0.7579529737206085,0.7640825432236475,0.75192096597146,0.7153284671532847,0.417910447761194,0.30434782608695654,0.6666666666666666,0.6013513513513513,0.3917525773195876,0.2638888888888889,0.76
378,5,0.15,7,0.1,0.7,sqrt,0.752129471890971,0.7410264016612281,0.8063266623628147,0.685510428100988,0.7737226277372263,0.4918032786885246,0.375,0.7142857142857143,0.6621621621621622,0.4318181818181818,0.30158730158730157,0.76
379,5,0.15,7,0.1,0.7,log2,0.7438955139125497,0.743019943019943,0.7725118483412322,0.7156970362239298,0.7591240875912408,0.45901639344262296,0.35,0.6666666666666666,0.6554054054054054,0.42696629213483145,0.296875,0.76
380,5,0.15,8,0.05,0.3,sqrt,0.7387847813742192,0.7594142259414226,0.7252747252747253,0.7969264544456641,0.6131386861313869,0.3291139240506329,0.22413793103448276,0.6190476190476191,0.5608108108108109,0.3434343434343434,0.22972972972972974,0.68
381,5,0.15,8,0.05,0.3,log2,0.7359454855195912,0.7315242494226328,0.771619975639464,0.6953896816684961,0.7299270072992701,0.4126984126984127,0.30952380952380953,0.6190476190476191,0.6486486486486487,0.3953488372093023,0.2786885245901639,0.68
382,5,0.15,8,0.05,0.4,sqrt,0.7370812038614424,0.7601036269430052,0.7198233562315997,0.8051591657519209,0.635036496350365,0.375,0.2542372881355932,0.7142857142857143,0.5540540540540541,0.37735849056603776,0.24691358024691357,0.8
383,5,0.15,8,0.05,0.4,log2,0.7742759795570698,0.7756138865368332,0.7983730389308542,0.7541163556531284,0.7518248175182481,0.43333333333333335,0.3333333333333333,0.6190476190476191,0.6418918918918919,0.4044943820224719,0.28125,0.72
384,5,0.15,8,0.05,0.5,sqrt,0.7876206700738216,0.7894144144144144,0.8104046242774566,0.7694840834248079,0.7445255474452555,0.4262295081967213,0.325,0.6190476190476191,0.6283783783783784,0.40860215053763443,0.27941176470588236,0.76
385,5,0.15,8,0.05,0.5,log2,0.7583759227711527,0.7602141448295294,0.7811233352634627,0.7403951701427003,0.7518248175182481,0.45161290322580644,0.34146341463414637,0.6666666666666666,0.5540540540540541,0.2826086956521739,0.19402985074626866,0.52
386,5,0.15,8,0.05,0.6,sqrt,0.7873367404883589,0.7906066536203522,0.8056980056980056,0.7760702524698134,0.7518248175182481,0.45161290322580644,0.34146341463414637,0.6666666666666666,0.5743243243243243,0.29213483146067415,0.203125,0.52
387,5,0.15,8,0.05,0.6,log2,0.7467348097671778,0.7483069977426636,0.7700348432055749,0.7277716794731065,0.7007299270072993,0.3880597014925373,0.2826086956521739,0.6190476190476191,0.6418918918918919,0.43010752688172044,0.29411764705882354,0.8
388,5,0.15,8,0.05,0.7,sqrt,0.7961385576377058,0.8052088985349973,0.796137339055794,0.814489571899012,0.7372262773722628,0.4375,0.32558139534883723,0.6666666666666666,0.6216216216216216,0.42857142857142855,0.2876712328767123,0.84
389,5,0.15,8,0.05,0.7,log2,0.782793867120954,0.7770329350043719,0.8284648850217526,0.7316136114160263,0.7299270072992701,0.3508771929824561,0.2777777777777778,0.47619047619047616,0.6891891891891891,0.46511627906976744,0.32786885245901637,0.8
390,5,0.15,8,0.1,0.3,sqrt,0.6553094832481544,0.6755745590593266,0.6583333333333333,0.6937431394072447,0.5766423357664233,0.275,0.1864406779661017,0.5238095238095238,0.5878378378378378,0.3838383838383838,0.25675675675675674,0.76
391,5,0.15,8,0.1,0.3,log2,0.6169789892106757,0.6237099023709902,0.6341463414634146,0.6136114160263447,0.5912408759124088,0.2631578947368421,0.18181818181818182,0.47619047619047616,0.4797297297297297,0.2524271844660194,0.16666666666666666,0.52
392,5,0.15,8,0.1,0.4,sqrt,0.6462237365133446,0.6542730299667037,0.6616161616161617,0.6470911086717892,0.5912408759124088,0.2631578947368421,0.18181818181818182,0.47619047619047616,0.5337837837837838,0.34285714285714286,0.225,0.72
393,5,0.15,8,0.1,0.4,log2,0.6808631459398069,0.7246447819696228,0.654424778761062,0.8117453347969265,0.5328467153284672,0.30434782608695654,0.19718309859154928,0.6666666666666666,0.5067567567567568,0.37606837606837606,0.2391304347826087,0.88
394,5,0.15,8,0.1,0.5,sqrt,0.7152186257808063,0.7555447233731416,0.6795265234546252,0.8507135016465422,0.5766423357664233,0.3409090909090909,0.22388059701492538,0.7142857142857143,0.4391891891891892,0.25225225225225223,0.16279069767441862,0.56
395,5,0.15,8,0.1,0.5,log2,0.7524134014764339,0.7679616817456094,0.7453512396694215,0.79198682766191,0.7153284671532847,0.43478260869565216,0.3125,0.7142857142857143,0.5540540540540541,0.2978723404255319,0.2028985507246377,0.56
396,5,0.15,8,0.1,0.6,sqrt,0.7407722884724588,0.7690361750569188,0.7132801501642422,0.8342480790340285,0.5912408759124088,0.3488372093023256,0.23076923076923078,0.7142857142857143,0.5743243243243243,0.4,0.2625,0.84
397,5,0.15,8,0.1,0.6,log2,0.7211811470755253,0.7205463858850313,0.74822695035461,0.6948408342480791,0.6788321167883211,0.3125,0.23255813953488372,0.47619047619047616,0.6824324324324325,0.47191011235955055,0.328125,0.84
398,5,0.15,8,0.1,0.7,sqrt,0.7373651334469051,0.758800521512386,0.7228017883755589,0.7985729967069155,0.6058394160583942,0.325,0.22033898305084745,0.6190476190476191,0.5135135135135135,0.2653061224489796,0.1780821917808219,0.52
399,5,0.15,8,0.1,0.7,log2,0.7518455423055083,0.754769921436588,0.7721010332950632,0.7381997804610319,0.7299270072992701,0.44776119402985076,0.32608695652173914,0.7142857142857143,0.6013513513513513,0.3917525773195876,0.2638888888888889,0.76
400,5,0.15,9,0.05,0.3,sqrt,0.7345258375922771,0.7399165507649513,0.7501410039481106,0.7299670691547749,0.708029197080292,0.4117647058823529,0.2978723404255319,0.6666666666666666,0.6148648648648649,0.42424242424242425,0.28378378378378377,0.84
401,5,0.15,9,0.05,0.3,log2,0.7620670073821693,0.7786582144743793,0.7505091649694501,0.8090010976948409,0.656934306569343,0.37333333333333335,0.25925925925925924,0.6666666666666666,0.5540540540540541,0.26666666666666666,0.18461538461538463,0.48
402,5,0.15,9,0.05,0.4,sqrt,0.728847245883021,0.7155198093535895,0.7824104234527687,0.6591657519209659,0.7299270072992701,0.39344262295081966,0.3,0.5714285714285714,0.6486486486486487,0.38095238095238093,0.2711864406779661,0.64
403,5,0.15,9,0.05,0.4,log2,0.7563884156729132,0.7733755942947702,0.745417515274949,0.8035126234906695,0.6861313868613139,0.39436619718309857,0.28,0.6666666666666666,0.581081081081081,0.40384615384615385,0.26582278481012656,0.84
404,5,0.15,9,0.05,0.5,sqrt,0.7779670641680864,0.7917997870074548,0.7688728024819028,0.8161361141602634,0.7153284671532847,0.4507042253521127,0.32,0.7619047619047619,0.6081081081081081,0.40816326530612246,0.273972602739726,0.8
405,5,0.15,9,0.05,0.5,log2,0.7708688245315162,0.7736325385694249,0.7911646586345381,0.756860592755214,0.7518248175182481,0.45161290322580644,0.34146341463414637,0.6666666666666666,0.581081081081081,0.29545454545454547,0.20634920634920634,0.52
406,5,0.15,9,0.05,0.6,sqrt,0.8140261215218626,0.8232118758434548,0.8098778544875199,0.8369923161361141,0.7372262773722628,0.41935483870967744,0.3170731707317073,0.6190476190476191,0.6283783783783784,0.35294117647058826,0.25,0.6
407,5,0.15,9,0.05,0.6,log2,0.8171493469619534,0.8287234042553191,0.803921568627451,0.8551042810098792,0.7737226277372263,0.5079365079365079,0.38095238095238093,0.7619047619047619,0.6216216216216216,0.4166666666666667,0.28169014084507044,0.8
408,5,0.15,9,0.05,0.7,sqrt,0.8021010789324248,0.8103401360544218,0.8035617916891528,0.8172338090010977,0.7591240875912408,0.4406779661016949,0.34210526315789475,0.6190476190476191,0.6418918918918919,0.4175824175824176,0.2878787878787879,0.76
409,5,0.15,9,0.05,0.7,log2,0.7967064168086314,0.8059620596205962,0.7960385438972163,0.8161361141602634,0.7518248175182481,0.46875,0.3488372093023256,0.7142857142857143,0.6621621621621622,0.4318181818181818,0.30158730158730157,0.76
410,5,0.15,9,0.1,0.3,sqrt,0.6263486655309484,0.6278280542986425,0.6476079346557759,0.6092206366630076,0.6058394160583942,0.25,0.17647058823529413,0.42857142857142855,0.4391891891891892,0.1941747572815534,0.1282051282051282,0.4
411,5,0.15,9,0.1,0.3,log2,0.6467915956842702,0.6550194120909595,0.6619955156950673,0.6481888035126235,0.5912408759124088,0.2631578947368421,0.18181818181818182,0.47619047619047616,0.527027027027027,0.33962264150943394,0.2222222222222222,0.72
412,5,0.15,9,0.1,0.4,sqrt,0.6666666666666666,0.7033855482566953,0.651685393258427,0.7639956092206367,0.5547445255474452,0.2988505747126437,0.19696969696969696,0.6190476190476191,0.44594594594594594,0.2545454545454545,0.16470588235294117,0.56
413,5,0.15,9,0.1,0.4,log2,0.7538330494037478,0.7713004484304933,0.7425088877602845,0.8024149286498353,0.6861313868613139,0.4266666666666667,0.2962962962962963,0.7619047619047619,0.527027027027027,0.2708333333333333,0.18309859154929578,0.52
414,5,0.15,9,0.1,0.5,sqrt,0.7243043725156161,0.754363774348596,0.699671515720319,0.818331503841932,0.5766423357664233,0.3409090909090909,0.22388059701492538,0.7142857142857143,0.5337837837837838,0.3893805309734513,0.25,0.88
415,5,0.15,9,0.1,0.5,log2,0.6592844974446337,0.6226415094339622,0.7290132547864506,0.5433589462129528,0.7737226277372263,0.41509433962264153,0.34375,0.5238095238095238,0.6283783783783784,0.22535211267605634,0.17391304347826086,0.32
416,5,0.15,9,0.1,0.6,sqrt,0.7614991482112436,0.7743148844707146,0.758421052631579,0.7908891328210758,0.7007299270072993,0.4533333333333333,0.3148148148148148,0.8095238095238095,0.6216216216216216,0.4166666666666667,0.28169014084507044,0.8
417,5,0.15,9,0.1,0.6,log2,0.7649063032367973,0.7724024189114899,0.7736784140969163,0.7711306256860593,0.7007299270072993,0.4057971014492754,0.2916666666666667,0.6666666666666666,0.5743243243243243,0.27586206896551724,0.1935483870967742,0.48
418,5,0.15,9,0.1,0.7,sqrt,0.7737081203861442,0.778426466499861,0.7887323943661971,0.7683863885839737,0.7299270072992701,0.39344262295081966,0.3,0.5714285714285714,0.6216216216216216,0.4166666666666667,0.28169014084507044,0.8
419,5,0.15,9,0.1,0.7,log2,0.7600795002839296,0.7844937515939812,0.7327298713673178,0.8441273326015367,0.6788321167883211,0.42105263157894735,0.2909090909090909,0.7619047619047619,0.5472972972972973,0.3853211009174312,0.25,0.84
420,5,0.2,3,0.05,0.3,sqrt,0.7277115275411697,0.7297830374753451,0.7498552403011002,0.7107574094401756,0.6715328467153284,0.36619718309859156,0.26,0.6190476190476191,0.5743243243243243,0.25882352941176473,0.18333333333333332,0.44
421,5,0.2,3,0.05,0.3,log2,0.7688813174332766,0.7756339581036383,0.7790697674418605,0.7722283205268935,0.7007299270072993,0.4383561643835616,0.3076923076923077,0.7619047619047619,0.6013513513513513,0.3917525773195876,0.2638888888888889,0.76
422,5,0.2,3,0.05,0.4,sqrt,0.7640545144804088,0.7698698421489892,0.7769703745108999,0.7628979143798024,0.708029197080292,0.4117647058823529,0.2978723404255319,0.6666666666666666,0.6351351351351351,0.425531914893617,0.2898550724637681,0.8
423,5,0.2,3,0.05,0.4,log2,0.7260079500283929,0.7248360422013117,0.7543026706231454,0.6975850713501647,0.7153284671532847,0.4,0.29545454545454547,0.6190476190476191,0.6148648648648649,0.41237113402061853,0.2777777777777778,0.8
424,5,0.2,3,0.05,0.5,sqrt,0.7421919363997729,0.7583821181479511,0.7360537190082644,0.7821075740944018,0.656934306569343,0.38961038961038963,0.26785714285714285,0.7142857142857143,0.527027027027027,0.2553191489361702,0.17391304347826086,0.48
425,5,0.2,3,0.05,0.5,log2,0.7367972742759795,0.7153822536076143,0.8118466898954704,0.6394072447859495,0.8175182481751825,0.4897959183673469,0.42857142857142855,0.5714285714285714,0.6283783783783784,0.3037974683544304,0.2222222222222222,0.48
426,5,0.2,3,0.05,0.6,sqrt,0.7575241340147644,0.7564175698802054,0.7874109263657957,0.7277716794731065,0.7445255474452555,0.4262295081967213,0.325,0.6190476190476191,0.6148648648648649,0.42424242424242425,0.28378378378378377,0.84
427,5,0.2,3,0.05,0.6,log2,0.7331061896649631,0.7151515151515152,0.7983761840324763,0.6476399560922064,0.7737226277372263,0.43636363636363634,0.35294117647058826,0.5714285714285714,0.6756756756756757,0.4418604651162791,0.3114754098360656,0.76
428,5,0.2,3,0.05,0.7,sqrt,0.7714366837024418,0.7822558831484988,0.7712,0.7936333699231614,0.6934306569343066,0.4,0.2857142857142857,0.6666666666666666,0.5945945945945946,0.4117647058823529,0.2727272727272727,0.84
