SIM,n_estimators,min_samples_split,max_depth,min_samples_leaf,max_samples,max_features,acc_train,f1_train,prec_train,rec_train,acc_val,f1_val,prec_val,rec_val,acc_test,f1_test,prec_test,rec_test
738,10,0.1,4,0.1,0.7,sqrt,0.7342180774748924,0.688,0.7347122302158273,0.6468725257323832,0.6346153846153846,0.5706214689265536,0.4590909090909091,0.753731343283582,0.6361386138613861,0.5611940298507463,0.44549763033175355,0.7580645161290323
739,10,0.1,4,0.1,0.7,log2,0.7180774748923959,0.675206611570248,0.7061365600691444,0.6468725257323832,0.6225961538461539,0.5602240896358543,0.4484304932735426,0.746268656716418,0.6262376237623762,0.5545722713864307,0.4372093023255814,0.7580645161290323
740,10,0.1,5,0.05,0.3,sqrt,0.7430057388809183,0.6973600844772967,0.7473970122227253,0.6536025336500396,0.6418269230769231,0.5779036827195467,0.4657534246575342,0.7611940298507462,0.6410891089108911,0.5645645645645646,0.44976076555023925,0.7580645161290323
741,10,0.1,5,0.05,0.3,log2,0.7385222381635581,0.6909707503179313,0.7436131386861314,0.6452889944576405,0.6394230769230769,0.5738636363636364,0.463302752293578,0.753731343283582,0.6410891089108911,0.5645645645645646,0.44976076555023925,0.7580645161290323
742,10,0.1,5,0.05,0.4,sqrt,0.7412123385939742,0.6939554612937434,0.7473732297852901,0.6476642913697546,0.6418269230769231,0.5754985754985755,0.46543778801843316,0.753731343283582,0.6410891089108911,0.5645645645645646,0.44976076555023925,0.7580645161290323
743,10,0.1,5,0.05,0.4,log2,0.7342180774748924,0.688,0.7347122302158273,0.6468725257323832,0.6370192307692307,0.5722379603399433,0.4611872146118721,0.753731343283582,0.6336633663366337,0.5595238095238095,0.44339622641509435,0.7580645161290323
744,10,0.1,5,0.05,0.5,sqrt,0.7087517934002869,0.6685714285714286,0.6899747262005055,0.6484560570071259,0.6201923076923077,0.5611111111111111,0.4469026548672566,0.753731343283582,0.6212871287128713,0.5513196480938416,0.43317972350230416,0.7580645161290323
745,10,0.1,5,0.05,0.5,log2,0.7354734576757532,0.6949327817993796,0.7275877003031616,0.665083135391924,0.6370192307692307,0.5770308123249299,0.4618834080717489,0.7686567164179104,0.6237623762376238,0.5581395348837209,0.43636363636363634,0.7741935483870968
746,10,0.1,5,0.05,0.6,sqrt,0.7544835007173601,0.7187178960345182,0.7471166168304143,0.6923990498812351,0.6466346153846154,0.5905292479108635,0.4711111111111111,0.7910447761194029,0.6287128712871287,0.5614035087719298,0.44036697247706424,0.7741935483870968
747,10,0.1,5,0.05,0.6,log2,0.7343974175035868,0.6881448726047589,0.7350427350427351,0.6468725257323832,0.6370192307692307,0.5722379603399433,0.4611872146118721,0.753731343283582,0.6336633663366337,0.5595238095238095,0.44339622641509435,0.7580645161290323
748,10,0.1,5,0.05,0.7,sqrt,0.7586083213773315,0.7232730263157895,0.7523524379811805,0.6963578780680918,0.6442307692307693,0.5842696629213483,0.46846846846846846,0.7761194029850746,0.6311881188118812,0.5630498533724341,0.4423963133640553,0.7741935483870968
749,10,0.1,5,0.05,0.7,log2,0.7412123385939742,0.6930440331844289,0.7489655172413793,0.6448931116389549,0.6418269230769231,0.5754985754985755,0.46543778801843316,0.753731343283582,0.6410891089108911,0.5645645645645646,0.44976076555023925,0.7580645161290323
750,10,0.1,5,0.1,0.3,sqrt,0.7091104734576757,0.6687091503267973,0.690717299578059,0.6480601741884402,0.6201923076923077,0.5611111111111111,0.4469026548672566,0.753731343283582,0.6212871287128713,0.5513196480938416,0.43317972350230416,0.7580645161290323
751,10,0.1,5,0.1,0.3,log2,0.7343974175035868,0.6882761523889708,0.7348314606741573,0.6472684085510689,0.6346153846153846,0.5706214689265536,0.4590909090909091,0.753731343283582,0.6336633663366337,0.5595238095238095,0.44339622641509435,0.7580645161290323
752,10,0.1,5,0.1,0.4,sqrt,0.7236370157819225,0.6798254726781633,0.7153476169654569,0.6476642913697546,0.6274038461538461,0.5658263305322129,0.452914798206278,0.753731343283582,0.6262376237623762,0.5545722713864307,0.4372093023255814,0.7580645161290323
753,10,0.1,5,0.1,0.4,log2,0.6757532281205165,0.6722262509064539,0.620066889632107,0.7339667458432304,0.5576923076923077,0.5533980582524272,0.41007194244604317,0.8507462686567164,0.5420792079207921,0.5340050377833753,0.3882783882783883,0.8548387096774194
754,10,0.1,5,0.1,0.5,sqrt,0.7342180774748924,0.688,0.7347122302158273,0.6468725257323832,0.6370192307692307,0.5722379603399433,0.4611872146118721,0.753731343283582,0.6361386138613861,0.5611940298507463,0.44549763033175355,0.7580645161290323
755,10,0.1,5,0.1,0.5,log2,0.7220229555236729,0.6782897467828974,0.712914485165794,0.6468725257323832,0.625,0.5642458100558659,0.45089285714285715,0.753731343283582,0.6262376237623762,0.5545722713864307,0.4372093023255814,0.7580645161290323
756,10,0.1,5,0.1,0.6,sqrt,0.7342180774748924,0.6877370417193426,0.7351351351351352,0.6460807600950119,0.6370192307692307,0.5722379603399433,0.4611872146118721,0.753731343283582,0.6361386138613861,0.5611940298507463,0.44549763033175355,0.7580645161290323
757,10,0.1,5,0.1,0.6,log2,0.7342180774748924,0.688,0.7347122302158273,0.6468725257323832,0.6346153846153846,0.5706214689265536,0.4590909090909091,0.753731343283582,0.6361386138613861,0.5611940298507463,0.44549763033175355,0.7580645161290323
758,10,0.1,5,0.1,0.7,sqrt,0.7354734576757532,0.6909700398072491,0.7338673787271918,0.6528107680126682,0.6370192307692307,0.5722379603399433,0.4611872146118721,0.753731343283582,0.6287128712871287,0.5588235294117647,0.4398148148148148,0.7661290322580645
759,10,0.1,5,0.1,0.7,log2,0.7324246771879483,0.6865546218487395,0.7314234556848702,0.6468725257323832,0.6346153846153846,0.5706214689265536,0.4590909090909091,0.753731343283582,0.6287128712871287,0.5562130177514792,0.4392523364485981,0.7580645161290323
760,10,0.1,6,0.05,0.3,sqrt,0.7336800573888091,0.6879596553897878,0.7330944917151814,0.6480601741884402,0.6346153846153846,0.5706214689265536,0.4590909090909091,0.753731343283582,0.6361386138613861,0.5611940298507463,0.44549763033175355,0.7580645161290323
761,10,0.1,6,0.05,0.3,log2,0.7333213773314203,0.6872765509989485,0.7330641543292956,0.6468725257323832,0.6322115384615384,0.5690140845070423,0.45701357466063347,0.753731343283582,0.6336633663366337,0.5595238095238095,0.44339622641509435,0.7580645161290323
762,10,0.1,6,0.05,0.4,sqrt,0.7422883787661406,0.6947100063734863,0.749656121045392,0.6472684085510689,0.6418269230769231,0.5754985754985755,0.46543778801843316,0.753731343283582,0.6410891089108911,0.5645645645645646,0.44976076555023925,0.7580645161290323
763,10,0.1,6,0.05,0.4,log2,0.7408536585365854,0.6926185917889811,0.7485057471264368,0.6444972288202692,0.6418269230769231,0.5754985754985755,0.46543778801843316,0.753731343283582,0.6410891089108911,0.5645645645645646,0.44976076555023925,0.7580645161290323
764,10,0.1,6,0.05,0.5,sqrt,0.7345767575322812,0.6882898062342039,0.7353735373537353,0.6468725257323832,0.6370192307692307,0.5722379603399433,0.4611872146118721,0.753731343283582,0.6361386138613861,0.5611940298507463,0.44549763033175355,0.7580645161290323
765,10,0.1,6,0.05,0.5,log2,0.7412123385939742,0.6979275696043542,0.7405597512216793,0.6599366587490103,0.6370192307692307,0.5770308123249299,0.4618834080717489,0.7686567164179104,0.6188118811881188,0.5549132947976878,0.43243243243243246,0.7741935483870968
766,10,0.1,6,0.05,0.6,sqrt,0.7397776183644189,0.6917357127682175,0.7464465841357175,0.6444972288202692,0.6418269230769231,0.5754985754985755,0.46543778801843316,0.753731343283582,0.6410891089108911,0.5645645645645646,0.44976076555023925,0.7580645161290323
767,10,0.1,6,0.05,0.6,log2,0.7342180774748924,0.688,0.7347122302158273,0.6468725257323832,0.6370192307692307,0.5722379603399433,0.4611872146118721,0.753731343283582,0.6336633663366337,0.5595238095238095,0.44339622641509435,0.7580645161290323
768,10,0.1,6,0.05,0.7,sqrt,0.7648852223816356,0.7297464440321583,0.7612903225806451,0.7007125890736342,0.6394230769230769,0.576271186440678,0.4636363636363636,0.7611940298507462,0.6336633663366337,0.5621301775147929,0.4439252336448598,0.7661290322580645
769,10,0.1,6,0.05,0.7,log2,0.7589670014347202,0.7206982543640897,0.7585301837270341,0.6864608076009501,0.6370192307692307,0.5722379603399433,0.4611872146118721,0.753731343283582,0.6386138613861386,0.5654761904761905,0.4481132075471698,0.7661290322580645
770,10,0.1,6,0.1,0.3,sqrt,0.7223816355810617,0.6780366056572379,0.7142857142857143,0.6452889944576405,0.6274038461538461,0.5658263305322129,0.452914798206278,0.753731343283582,0.6287128712871287,0.5562130177514792,0.4392523364485981,0.7580645161290323
771,10,0.1,6,0.1,0.3,log2,0.7243543758967002,0.6801248699271593,0.7169811320754716,0.6468725257323832,0.6274038461538461,0.5658263305322129,0.452914798206278,0.753731343283582,0.6262376237623762,0.5545722713864307,0.4372093023255814,0.7580645161290323
772,10,0.1,6,0.1,0.4,sqrt,0.7071377331420373,0.6685609904607266,0.6859641815910037,0.6520190023752969,0.6177884615384616,0.5595567867036011,0.44493392070484583,0.753731343283582,0.6188118811881188,0.5497076023391813,0.43119266055045874,0.7580645161290323
773,10,0.1,6,0.1,0.4,log2,0.7342180774748924,0.6877370417193426,0.7351351351351352,0.6460807600950119,0.6370192307692307,0.5722379603399433,0.4611872146118721,0.753731343283582,0.6361386138613861,0.5611940298507463,0.44549763033175355,0.7580645161290323
774,10,0.1,6,0.1,0.5,sqrt,0.7401362984218077,0.6920297555791711,0.7471317117944011,0.6444972288202692,0.6418269230769231,0.5754985754985755,0.46543778801843316,0.753731343283582,0.6435643564356436,0.5662650602409639,0.4519230769230769,0.7580645161290323
775,10,0.1,6,0.1,0.5,log2,0.7243543758967002,0.6801248699271593,0.7169811320754716,0.6468725257323832,0.6274038461538461,0.5658263305322129,0.452914798206278,0.753731343283582,0.6262376237623762,0.5545722713864307,0.4372093023255814,0.7580645161290323
776,10,0.1,6,0.1,0.6,sqrt,0.7410329985652798,0.6935483870967742,0.747483989021043,0.6468725257323832,0.6394230769230769,0.5738636363636364,0.463302752293578,0.753731343283582,0.6386138613861386,0.562874251497006,0.44761904761904764,0.7580645161290323
777,10,0.1,6,0.1,0.6,log2,0.728299856527977,0.6832531883754965,0.7239698715108551,0.6468725257323832,0.6322115384615384,0.5690140845070423,0.45701357466063347,0.753731343283582,0.6311881188118812,0.5578635014836796,0.4413145539906103,0.7580645161290323
778,10,0.1,6,0.1,0.7,sqrt,0.724713055954089,0.6804080782844055,0.717610891523935,0.6468725257323832,0.6274038461538461,0.5658263305322129,0.452914798206278,0.753731343283582,0.6262376237623762,0.5545722713864307,0.4372093023255814,0.7580645161290323
779,10,0.1,6,0.1,0.7,log2,0.7196915351506457,0.6764645001034982,0.7088937093275488,0.6468725257323832,0.6274038461538461,0.5658263305322129,0.452914798206278,0.753731343283582,0.6237623762376238,0.5529411764705883,0.4351851851851852,0.7580645161290323
780,10,0.1,7,0.05,0.3,sqrt,0.7338593974175036,0.6874473462510531,0.7344734473447345,0.6460807600950119,0.6370192307692307,0.5722379603399433,0.4611872146118721,0.753731343283582,0.6336633663366337,0.5595238095238095,0.44339622641509435,0.7580645161290323
781,10,0.1,7,0.05,0.3,log2,0.7349354375896701,0.6884485666104553,0.736248872858431,0.6464766429136976,0.6298076923076923,0.5674157303370787,0.45495495495495497,0.753731343283582,0.6336633663366337,0.5595238095238095,0.44339622641509435,0.7580645161290323
782,10,0.1,7,0.05,0.4,sqrt,0.7399569583931134,0.6918827029324267,0.7467889908256881,0.6444972288202692,0.6418269230769231,0.5754985754985755,0.46543778801843316,0.753731343283582,0.6410891089108911,0.5645645645645646,0.44976076555023925,0.7580645161290323
783,10,0.1,7,0.05,0.4,log2,0.7408536585365854,0.6926185917889811,0.7485057471264368,0.6444972288202692,0.6418269230769231,0.5754985754985755,0.46543778801843316,0.753731343283582,0.6410891089108911,0.5645645645645646,0.44976076555023925,0.7580645161290323
784,10,0.1,7,0.05,0.5,sqrt,0.7349354375896701,0.6906655504395144,0.7326820603907638,0.6532066508313539,0.6346153846153846,0.5706214689265536,0.4590909090909091,0.753731343283582,0.6287128712871287,0.5562130177514792,0.4392523364485981,0.7580645161290323
785,10,0.1,7,0.05,0.5,log2,0.7399569583931134,0.6918827029324267,0.7467889908256881,0.6444972288202692,0.6418269230769231,0.5754985754985755,0.46543778801843316,0.753731343283582,0.6410891089108911,0.5645645645645646,0.44976076555023925,0.7580645161290323
786,10,0.1,7,0.05,0.6,sqrt,0.7404949784791965,0.6958166911919277,0.7418198117436128,0.6551860649247823,0.6346153846153846,0.5706214689265536,0.4590909090909091,0.753731343283582,0.6336633663366337,0.5595238095238095,0.44339622641509435,0.7580645161290323
787,10,0.1,7,0.05,0.6,log2,0.734038737446198,0.6878551883813934,0.7343820224719101,0.6468725257323832,0.6346153846153846,0.5706214689265536,0.4590909090909091,0.753731343283582,0.6336633663366337,0.5595238095238095,0.44339622641509435,0.7580645161290323
788,10,0.1,7,0.05,0.7,sqrt,0.7505380200860832,0.7095427020254751,0.7507733097657976,0.6726049089469517,0.6466346153846154,0.5835694050991501,0.4703196347031963,0.7686567164179104,0.6386138613861386,0.5680473372781065,0.4485981308411215,0.7741935483870968
789,10,0.1,7,0.05,0.7,log2,0.7422883787661406,0.7072723568954981,0.7284934955937893,0.6872525732383215,0.625,0.5666666666666667,0.45132743362831856,0.7611940298507462,0.6262376237623762,0.5545722713864307,0.4372093023255814,0.7580645161290323
790,10,0.1,7,0.1,0.3,sqrt,0.7089311334289814,0.6685725954666122,0.6904259805989034,0.6480601741884402,0.6201923076923077,0.5611111111111111,0.4469026548672566,0.753731343283582,0.6212871287128713,0.5513196480938416,0.43317972350230416,0.7580645161290323
791,10,0.1,7,0.1,0.3,log2,0.71987087517934,0.677139313766019,0.7084775086505191,0.6484560570071259,0.6225961538461539,0.5626740947075209,0.4488888888888889,0.753731343283582,0.6262376237623762,0.5545722713864307,0.4372093023255814,0.7580645161290323
792,10,0.1,7,0.1,0.4,sqrt,0.6791606886657102,0.6774833243194519,0.6219794769943727,0.7438638163103721,0.5600961538461539,0.5569007263922519,0.4121863799283154,0.8582089552238806,0.5420792079207921,0.5340050377833753,0.3882783882783883,0.8548387096774194
793,10,0.1,7,0.1,0.4,log2,0.7342180774748924,0.6877370417193426,0.7351351351351352,0.6460807600950119,0.6370192307692307,0.5722379603399433,0.4611872146118721,0.753731343283582,0.6386138613861386,0.562874251497006,0.44761904761904764,0.7580645161290323
794,10,0.1,7,0.1,0.5,sqrt,0.7329626972740315,0.6869875972251419,0.7324069923800987,0.6468725257323832,0.6346153846153846,0.5706214689265536,0.4590909090909091,0.753731343283582,0.6336633663366337,0.5595238095238095,0.44339622641509435,0.7580645161290323
795,10,0.1,7,0.1,0.5,log2,0.7342180774748924,0.688,0.7347122302158273,0.6468725257323832,0.6346153846153846,0.5706214689265536,0.4590909090909091,0.753731343283582,0.6361386138613861,0.5611940298507463,0.44549763033175355,0.7580645161290323
796,10,0.1,7,0.1,0.6,sqrt,0.7342180774748924,0.688,0.7347122302158273,0.6468725257323832,0.6370192307692307,0.5722379603399433,0.4611872146118721,0.753731343283582,0.6361386138613861,0.5611940298507463,0.44549763033175355,0.7580645161290323
797,10,0.1,7,0.1,0.6,log2,0.7327833572453372,0.6868432114333753,0.732078853046595,0.6468725257323832,0.6346153846153846,0.5706214689265536,0.4590909090909091,0.753731343283582,0.6336633663366337,0.5595238095238095,0.44339622641509435,0.7580645161290323
798,10,0.1,7,0.1,0.7,sqrt,0.7343974175035868,0.6882761523889708,0.7348314606741573,0.6472684085510689,0.6370192307692307,0.5722379603399433,0.4611872146118721,0.753731343283582,0.6336633663366337,0.5595238095238095,0.44339622641509435,0.7580645161290323
799,10,0.1,7,0.1,0.7,log2,0.7399569583931134,0.6918827029324267,0.7467889908256881,0.6444972288202692,0.6394230769230769,0.5738636363636364,0.463302752293578,0.753731343283582,0.6410891089108911,0.5645645645645646,0.44976076555023925,0.7580645161290323
800,10,0.1,8,0.05,0.3,sqrt,0.7336800573888091,0.6871708447440489,0.7343538946420531,0.6456848772763262,0.6346153846153846,0.5681818181818182,0.45871559633027525,0.746268656716418,0.6361386138613861,0.5611940298507463,0.44549763033175355,0.7580645161290323
801,10,0.1,8,0.05,0.3,log2,0.7399569583931134,0.6918827029324267,0.7467889908256881,0.6444972288202692,0.6418269230769231,0.5754985754985755,0.46543778801843316,0.753731343283582,0.6410891089108911,0.5645645645645646,0.44976076555023925,0.7580645161290323
802,10,0.1,8,0.05,0.4,sqrt,0.7431850789096126,0.6989066442388562,0.7452914798206278,0.6579572446555819,0.6466346153846154,0.5859154929577465,0.47058823529411764,0.7761194029850746,0.6386138613861386,0.5654761904761905,0.4481132075471698,0.7661290322580645
803,10,0.1,8,0.05,0.4,log2,0.7455164992826399,0.7054183101515467,0.7415975556525535,0.6726049089469517,0.6418269230769231,0.5802816901408451,0.4660633484162896,0.7686567164179104,0.6188118811881188,0.5497076023391813,0.43119266055045874,0.7580645161290323
804,10,0.1,8,0.05,0.5,sqrt,0.7469512195121951,0.7027596376658942,0.7510130571814498,0.6603325415676959,0.6442307692307693,0.5795454545454546,0.46788990825688076,0.7611940298507462,0.6386138613861386,0.562874251497006,0.44761904761904764,0.7580645161290323
805,10,0.1,8,0.05,0.5,log2,0.7308106169296987,0.6852589641434262,0.7284886312973696,0.6468725257323832,0.6298076923076923,0.5674157303370787,0.45495495495495497,0.753731343283582,0.6287128712871287,0.5562130177514792,0.4392523364485981,0.7580645161290323
806,10,0.1,8,0.05,0.6,sqrt,0.7514347202295553,0.7137546468401487,0.7461139896373057,0.684085510688836,0.6442307692307693,0.5842696629213483,0.46846846846846846,0.7761194029850746,0.6287128712871287,0.5614035087719298,0.44036697247706424,0.7741935483870968
807,10,0.1,8,0.05,0.6,log2,0.763271162123386,0.7270471464019851,0.7610389610389611,0.6959619952494062,0.6442307692307693,0.5842696629213483,0.46846846846846846,0.7761194029850746,0.6386138613861386,0.5654761904761905,0.4481132075471698,0.7661290322580645
808,10,0.1,8,0.05,0.7,sqrt,0.7586083213773315,0.7206309672063097,0.7574171029668412,0.6872525732383215,0.6370192307692307,0.5746478873239437,0.46153846153846156,0.7611940298507462,0.6386138613861386,0.562874251497006,0.44761904761904764,0.7580645161290323
809,10,0.1,8,0.05,0.7,log2,0.7408536585365854,0.6926185917889811,0.7485057471264368,0.6444972288202692,0.6418269230769231,0.5754985754985755,0.46543778801843316,0.753731343283582,0.6410891089108911,0.5645645645645646,0.44976076555023925,0.7580645161290323
810,10,0.1,8,0.1,0.3,sqrt,0.7230989956958394,0.6791354945968412,0.7147856517935258,0.6468725257323832,0.6274038461538461,0.5658263305322129,0.452914798206278,0.753731343283582,0.6262376237623762,0.5545722713864307,0.4372093023255814,0.7580645161290323
811,10,0.1,8,0.1,0.3,log2,0.7234576757532282,0.6794178794178795,0.7154115586690017,0.6468725257323832,0.6274038461538461,0.5658263305322129,0.452914798206278,0.753731343283582,0.6262376237623762,0.5545722713864307,0.4372093023255814,0.7580645161290323
812,10,0.1,8,0.1,0.4,sqrt,0.734038737446198,0.6875921634716663,0.7348041422782531,0.6460807600950119,0.6370192307692307,0.5722379603399433,0.4611872146118721,0.753731343283582,0.6361386138613861,0.5611940298507463,0.44549763033175355,0.7580645161290323
813,10,0.1,8,0.1,0.4,log2,0.7343974175035868,0.6885383806519453,0.7344100493494841,0.6480601741884402,0.6370192307692307,0.5722379603399433,0.4611872146118721,0.753731343283582,0.6361386138613861,0.5611940298507463,0.44549763033175355,0.7580645161290323
814,10,0.1,8,0.1,0.5,sqrt,0.7236370157819225,0.6795591599085049,0.715724923346474,0.6468725257323832,0.6274038461538461,0.5658263305322129,0.452914798206278,0.753731343283582,0.6262376237623762,0.5545722713864307,0.4372093023255814,0.7580645161290323
815,10,0.1,8,0.1,0.5,log2,0.7410329985652798,0.6927659574468085,0.7488500459981601,0.6444972288202692,0.6418269230769231,0.5754985754985755,0.46543778801843316,0.753731343283582,0.6410891089108911,0.5645645645645646,0.44976076555023925,0.7580645161290323
816,10,0.1,8,0.1,0.6,sqrt,0.7431850789096126,0.711755233494364,0.723996723996724,0.6999208234362628,0.6274038461538461,0.5866666666666667,0.45643153526970953,0.8208955223880597,0.6163366336633663,0.5633802816901409,0.4329004329004329,0.8064516129032258
817,10,0.1,8,0.1,0.6,log2,0.7044476327116213,0.6896421845574388,0.6576867816091954,0.7248614410134601,0.5913461538461539,0.5707070707070707,0.4312977099236641,0.8432835820895522,0.5618811881188119,0.5426356589147286,0.39923954372623577,0.8467741935483871
818,10,0.1,8,0.1,0.7,sqrt,0.7349354375896701,0.7015347334410339,0.7159934047815334,0.6876484560570071,0.6298076923076923,0.5860215053763441,0.4579831932773109,0.8134328358208955,0.6089108910891089,0.5536723163841808,0.4260869565217391,0.7903225806451613
819,10,0.1,8,0.1,0.7,log2,0.7342180774748924,0.6915070774354705,0.7291483757682178,0.6575613618368963,0.6394230769230769,0.5786516853932584,0.46396396396396394,0.7686567164179104,0.6237623762376238,0.5529411764705883,0.4351851851851852,0.7580645161290323
820,10,0.1,9,0.05,0.3,sqrt,0.734038737446198,0.6878551883813934,0.7343820224719101,0.6468725257323832,0.6346153846153846,0.5706214689265536,0.4590909090909091,0.753731343283582,0.6361386138613861,0.5611940298507463,0.44549763033175355,0.7580645161290323
821,10,0.1,9,0.05,0.3,log2,0.7182568149210904,0.6756142886640512,0.7060854553301683,0.6476642913697546,0.625,0.5642458100558659,0.45089285714285715,0.753731343283582,0.6237623762376238,0.5529411764705883,0.4351851851851852,0.7580645161290323
822,10,0.1,9,0.05,0.4,sqrt,0.7239956958393113,0.6801080856370817,0.7159737417943107,0.6476642913697546,0.6274038461538461,0.5658263305322129,0.452914798206278,0.753731343283582,0.6262376237623762,0.5545722713864307,0.4372093023255814,0.7580645161290323
823,10,0.1,9,0.05,0.4,log2,0.7456958393113343,0.7138821630347054,0.7279835390946502,0.7003167062549486,0.6298076923076923,0.5860215053763441,0.4579831932773109,0.8134328358208955,0.6188118811881188,0.5625,0.4342105263157895,0.7983870967741935
824,10,0.1,9,0.05,0.5,sqrt,0.7388809182209469,0.6938603868797308,0.7399103139013453,0.6532066508313539,0.6322115384615384,0.5714285714285714,0.45739910313901344,0.7611940298507462,0.6336633663366337,0.5621301775147929,0.4439252336448598,0.7661290322580645
825,10,0.1,9,0.05,0.5,log2,0.7419296987087518,0.6992685475444096,0.7405931828242586,0.6623119556611243,0.6370192307692307,0.5793871866295265,0.4622222222222222,0.7761194029850746,0.6163366336633663,0.553314121037464,0.4304932735426009,0.7741935483870968
826,10,0.1,9,0.05,0.6,sqrt,0.7693687230989957,0.7404117884537748,0.7553542009884678,0.7260490894695171,0.6298076923076923,0.5722222222222222,0.4557522123893805,0.7686567164179104,0.6386138613861386,0.5680473372781065,0.4485981308411215,0.7741935483870968
827,10,0.1,9,0.05,0.6,log2,0.7453371592539455,0.6995344900550148,0.7513636363636363,0.6543942992874109,0.6466346153846154,0.5835694050991501,0.4703196347031963,0.7686567164179104,0.6435643564356436,0.5688622754491018,0.4523809523809524,0.7661290322580645
828,10,0.1,9,0.05,0.7,sqrt,0.7503586800573888,0.7136980666392431,0.742722602739726,0.6868566904196358,0.6370192307692307,0.5746478873239437,0.46153846153846156,0.7611940298507462,0.6386138613861386,0.5680473372781065,0.4485981308411215,0.7741935483870968
829,10,0.1,9,0.05,0.7,log2,0.7555595408895266,0.7223467101242615,0.7440201426772975,0.7019002375296912,0.6370192307692307,0.5840220385674931,0.462882096069869,0.7910447761194029,0.6089108910891089,0.5511363636363636,0.42543859649122806,0.782258064516129
830,10,0.1,9,0.1,0.3,sqrt,0.7227403156384505,0.6781848459616986,0.7151009657594382,0.6448931116389549,0.6225961538461539,0.5577464788732395,0.4479638009049774,0.7388059701492538,0.6287128712871287,0.5562130177514792,0.4392523364485981,0.7580645161290323
831,10,0.1,9,0.1,0.3,log2,0.7329626972740315,0.6869875972251419,0.7324069923800987,0.6468725257323832,0.6346153846153846,0.5706214689265536,0.4590909090909091,0.753731343283582,0.6336633663366337,0.5595238095238095,0.44339622641509435,0.7580645161290323
832,10,0.1,9,0.1,0.4,sqrt,0.7408536585365854,0.6926185917889811,0.7485057471264368,0.6444972288202692,0.6418269230769231,0.5754985754985755,0.46543778801843316,0.753731343283582,0.6435643564356436,0.5662650602409639,0.4519230769230769,0.7580645161290323
833,10,0.1,9,0.1,0.4,log2,0.6755738880918221,0.6719854941069809,0.6199397791903647,0.7335708630245448,0.5576923076923077,0.5533980582524272,0.41007194244604317,0.8507462686567164,0.5420792079207921,0.5340050377833753,0.3882783882783883,0.8548387096774194
834,10,0.1,9,0.1,0.5,sqrt,0.7342180774748924,0.6881313131313131,0.7345013477088949,0.6472684085510689,0.6346153846153846,0.5706214689265536,0.4590909090909091,0.753731343283582,0.6336633663366337,0.5595238095238095,0.44339622641509435,0.7580645161290323
835,10,0.1,9,0.1,0.5,log2,0.6736011477761836,0.6708860759493671,0.6175099866844208,0.734362628661916,0.5504807692307693,0.5493975903614458,0.40569395017793597,0.8507462686567164,0.5420792079207921,0.5340050377833753,0.3882783882783883,0.8548387096774194
836,10,0.1,9,0.1,0.6,sqrt,0.7347560975609756,0.68922042445892,0.7344379758172862,0.6492478226444972,0.6370192307692307,0.5722379603399433,0.4611872146118721,0.753731343283582,0.6336633663366337,0.5595238095238095,0.44339622641509435,0.7580645161290323
837,10,0.1,9,0.1,0.6,log2,0.7401362984218077,0.6920297555791711,0.7471317117944011,0.6444972288202692,0.6418269230769231,0.5754985754985755,0.46543778801843316,0.753731343283582,0.6410891089108911,0.5645645645645646,0.44976076555023925,0.7580645161290323
838,10,0.1,9,0.1,0.7,sqrt,0.7342180774748924,0.688,0.7347122302158273,0.6468725257323832,0.6346153846153846,0.5706214689265536,0.4590909090909091,0.753731343283582,0.6361386138613861,0.5611940298507463,0.44549763033175355,0.7580645161290323
839,10,0.1,9,0.1,0.7,log2,0.7403156384505022,0.6923076923076923,0.7472477064220183,0.6448931116389549,0.6418269230769231,0.5754985754985755,0.46543778801843316,0.753731343283582,0.6361386138613861,0.5611940298507463,0.44549763033175355,0.7580645161290323
840,10,0.15,3,0.05,0.3,sqrt,0.7082137733142038,0.6677557688380641,0.6895824546604808,0.6472684085510689,0.6201923076923077,0.5611111111111111,0.4469026548672566,0.753731343283582,0.6212871287128713,0.5513196480938416,0.43317972350230416,0.7580645161290323
841,10,0.15,3,0.05,0.3,log2,0.7241750358680057,0.6802494802494803,0.7162872154115587,0.6476642913697546,0.6274038461538461,0.5658263305322129,0.452914798206278,0.753731343283582,0.6262376237623762,0.5545722713864307,0.4372093023255814,0.7580645161290323
842,10,0.15,3,0.05,0.4,sqrt,0.7304519368723099,0.6849717040452735,0.7278396436525613,0.6468725257323832,0.6370192307692307,0.5722379603399433,0.4611872146118721,0.753731343283582,0.6336633663366337,0.5595238095238095,0.44339622641509435,0.7580645161290323
843,10,0.15,3,0.05,0.4,log2,0.7272238163558106,0.6826622157312747,0.7216585796206441,0.6476642913697546,0.6322115384615384,0.5690140845070423,0.45701357466063347,0.753731343283582,0.6311881188118812,0.5578635014836796,0.4413145539906103,0.7580645161290323
844,10,0.15,3,0.05,0.5,sqrt,0.7395982783357246,0.6917197452229299,0.7458791208791209,0.6448931116389549,0.6418269230769231,0.5754985754985755,0.46543778801843316,0.753731343283582,0.6386138613861386,0.562874251497006,0.44761904761904764,0.7580645161290323
845,10,0.15,3,0.05,0.5,log2,0.740674318507891,0.695193929173693,0.7434625788999099,0.6528107680126682,0.6418269230769231,0.5754985754985755,0.46543778801843316,0.753731343283582,0.6386138613861386,0.562874251497006,0.44761904761904764,0.7580645161290323
