Flow_ID,Duration_s,Total_Packets,Bytes_AB,Bytes_BA,Mean_Pkt_Len,STD_IAT,Kurtosis_IAT,Skewness_Pkt_Len,Direction_Ratio,Label
4823244259724849,0.410038,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
1922533641068188,0.410036,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
4833798848474854,0.411619,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
388377992418668,0.410586,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
2410753715430423,1.488981,3,276,0,92.000000,0.003933,0.000000,,1.000000,3
2971069589866623,0.409156,2,136,0,68.000000,0.000000,0.000000,0.000000,1.000000,3
8551150932475620,0.000000,1,243,0,243.000000,0.000000,0.000000,0.000000,1.000000,3
6488021891725971,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
6611334281215358,0.417259,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
7172228444875000,0.417081,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
2257401611010538,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
6919063670407480,0.420964,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
281882615210119,0.420658,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
8698491149707054,0.421175,2,136,0,68.000000,0.000000,0.000000,0.000000,1.000000,3
1877812517928889,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
6133717268385280,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
4402943158934552,0.411397,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
1374709504594491,0.410927,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
6296988109791681,0.410817,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
9474751097652963,0.410631,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
5033577013621418,0.422993,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
4617448787117701,0.422822,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
3828200704333439,0.420774,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
2778826722190930,0.420500,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
9875925096320030,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
4704479403999296,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
2814866321010875,0.410207,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
5845931306341760,0.409764,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
5356577950923551,0.410773,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
2393303177664652,0.410308,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
2553888015548102,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
4411753840262943,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
7195319318727546,0.411839,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
9762287193229450,0.411499,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
6681981341961039,0.412124,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
6538728002887121,0.411515,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
318589024130744,0.000000,1,243,0,243.000000,0.000000,0.000000,0.000000,1.000000,3
502443267391703,0.409745,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
8049971904552190,0.409494,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
3776504165859176,0.410842,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
9070922507870246,0.410567,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
5961246154418446,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
5605010623071684,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
4848301175408850,0.410725,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
3523967989449578,0.410417,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
8868999913246315,0.420834,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
9272446041917159,0.420518,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
1751379187942864,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
9857655518088721,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
3635091534532477,136.490299,14,3447,0,246.214286,17.720870,3.659466,-0.298989,1.000000,3
1136360870070575,0.411072,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
8144059850061718,0.410864,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
5088469973175583,26.741274,8,688,0,86.000000,3.254600,-1.156082,,1.000000,3
1713318512432382,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
7279519068658402,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
7117920906693552,0.420827,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
5736732294222416,0.420523,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
8508252419075918,0.420946,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
5223581481404499,0.420618,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
3485843069654580,0.420149,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
5513601625669328,0.419713,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
1652594934967161,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
2395026937672701,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
5862056604734447,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
6438983229857412,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
8983679691310091,0.398591,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
2288881282197567,0.398592,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
3684154320899190,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
5408580535211134,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
1105124198369425,0.420076,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
4178237408673280,0.419835,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
6025306679487782,0.411442,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
5002459795850732,0.411443,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
1812490887518428,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
6027167810976183,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
5749358617457688,0.420038,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
3242336155006381,0.419827,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
5967149666228318,0.408091,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
9640048106703293,0.407991,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
7605399374850130,0.421010,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
9019853816962500,0.420518,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
8153216985408173,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
134213922776867,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
6627667931525515,65.758505,17,1883,1888,221.823529,15.672884,11.066136,2.192595,0.470588,3
8444242819138660,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
901077263725569,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
8408550102091000,0.419141,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
9754818773294561,0.419681,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
331683334209857,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
2849145555931474,0.411673,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
4226541374354881,0.411365,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
6254234745446808,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
4652010388046001,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
674118686384673,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
4154333391594552,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
8332233450832450,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
7690057245269445,0.411409,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
8532770882724094,0.410988,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
2993229133275629,0.410682,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
9473626734005758,0.410420,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
5562960323777543,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
6715422013199551,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
2151762449350321,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
4288031492989768,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
1773567507960876,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
9418150815010839,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
1790453478524912,0.411233,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
4220876076085987,0.411180,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
5886412496097334,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
7924425862360701,0.411683,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
3538221657848079,0.411353,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
287891701495581,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
8192448635101377,0.420820,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
3111436698471716,0.420579,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
9744881708912913,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
5575006658908206,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
8263667226154610,0.421077,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
3336119797396000,0.420602,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
3177614029359016,0.416964,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
6016127286610797,0.416773,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
8797326088465361,0.424622,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
7473743768234965,0.424294,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
5841135901451093,0.420570,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
7275166143531488,0.420053,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
1998352170781182,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
6878775701532184,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
8751816492862797,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
707928417445792,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
3082894407826134,0.420801,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
474126773955367,0.420466,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
9031789026093377,0.412996,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
3298640760348840,0.412547,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
1967802016468963,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
7440631474551756,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
7289912300163355,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
2216879224615012,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
4126951815950899,63.881694,8,688,0,86.000000,11.550370,1.494622,,1.000000,3
6175407736617314,0.415601,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
3242326272189882,0.415601,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
5212365892227201,0.411715,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
5568739020580210,0.411307,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
9324661766030453,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
5206695945140008,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
9783789551063922,0.418234,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
6039749211183661,0.417985,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
1149027415334042,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
4872365146121702,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
5327024870691659,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
8037886694889258,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
2445620557019185,102.795077,4,256,0,64.000000,47.862884,0.000000,,1.000000,3
4768281249862450,0.420950,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
5439537804396565,0.420690,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
8050788302917017,0.420511,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
367302492482371,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
8942937958033957,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
340105890205467,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
4328974148649010,0.000000,1,254,0,254.000000,0.000000,0.000000,0.000000,1.000000,3
8900327988679454,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
1163545963354266,0.427204,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
4225243635078357,0.427017,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
3974205374940489,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
8953807445801046,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
5181116712398509,0.000000,1,243,0,243.000000,0.000000,0.000000,0.000000,1.000000,3
3262069413848797,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
9441286618894178,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
1393002984621712,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
4621777379475730,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
8345277497275308,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
8801213139227725,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
8977720662071919,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
5390114853744905,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
4321342810049018,0.413867,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
4765514190729950,0.413262,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
2074008253588647,0.410355,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
5786230795975499,0.410149,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
73697999301185,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
7309249647131240,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
1180470349380071,0.411203,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
141502849262015,0.420545,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
4452022892208942,0.420114,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
5975884277976819,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
2903229482690352,0.414236,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
436579662154363,0.414057,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
1682646450857075,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
4494897902694288,0.417239,2,136,0,68.000000,0.000000,0.000000,0.000000,1.000000,3
7791960056190402,1.492714,3,276,0,92.000000,0.003706,0.000000,,1.000000,3
9136297271578350,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
130219374340763,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
8125978284421779,0.421052,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
5648499090632146,0.420462,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
9045283781577492,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
6740327265128354,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
35511763228824,0.415735,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
5486414267078140,0.415248,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
5667720214096210,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
6389914738309761,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
1943349597289381,0.411832,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
530644596871517,0.411495,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
585844135986992,0.057410,2,69,127,98.000000,0.000000,0.000000,0.000000,0.500000,3
1146399187004546,0.057464,2,69,127,98.000000,0.000000,0.000000,0.000000,0.500000,3
6780301103505986,0.411936,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
2431875643208047,0.411654,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
6899983852440031,0.429548,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
8044671963917255,0.429125,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
4942920867479815,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
2842501345399922,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
2705450510154302,0.411064,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
1077215320411725,0.411064,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
5044936939795734,0.420975,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
1381196758970236,0.420370,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
3648611197387763,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
7586540908653425,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
7986897562006315,0.420159,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
2618840317679843,0.419954,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
2900632099093928,0.420890,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
3013635057337862,0.420604,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
5903479140871408,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
4483100728469171,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
8709419545903250,0.411707,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
3613825795336116,0.411531,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
8104928670631478,0.414706,2,132,0,66.000000,0.000000,0.000000,0.000000,1.000000,3
3785427407057329,0.414512,2,136,0,68.000000,0.000000,0.000000,0.000000,1.000000,3
8069686963456329,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
5519266274722679,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
7421770416498161,1.492639,3,276,0,92.000000,0.003688,0.000000,,1.000000,3
3316747125692696,0.420902,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
8200245902934433,0.420656,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
3736863229784614,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
4317645339773261,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
262928054760961,240.203510,16,2011,1113,195.250000,59.850002,10.071426,2.408909,0.500000,3
8567764206270665,0.425884,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
4853625314977528,0.425770,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
1111718993968487,0.411232,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
1579034049425722,0.411079,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
7864321741701449,0.419858,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
4628862722213507,0.419591,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
5845025319261412,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
4171432142722882,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
8940170977430669,1.489491,3,276,0,92.000000,0.005123,0.000000,,1.000000,3
4921227519154068,0.410711,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
3005974475965671,0.410633,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
8197071760190878,0.411879,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
2089459819158646,0.411604,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
7907427460288579,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
10402049214426,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
6332892671834341,0.410526,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
3044129960706283,0.410263,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
7328956824145689,0.410217,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
2208494248038029,0.409982,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
6112508003076890,0.000000,1,243,0,243.000000,0.000000,0.000000,0.000000,1.000000,3
6999729892731511,0.421164,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
9517502113335661,0.420740,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
6825591365927440,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
7112973020334835,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
8493064663471723,0.416801,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
6268498074730877,0.416707,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
7971643581878959,0.420956,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
3660465756811381,0.420751,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
9122009155667455,0.420513,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
3968114596814343,0.420311,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
8644574570169565,0.411559,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
9761725367332476,0.411280,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
4748948948008079,0.410916,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
3002571678808879,0.410575,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
9215481771048594,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
5552084389905402,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
386090473832868,0.420831,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
6165936541278932,0.420400,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
6427873503221315,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
2433843269627600,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
4849066692048641,0.411020,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
8052033945797761,0.410685,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
1264362557934338,0.420032,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
8884834267048871,0.419770,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
1333065420058606,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
9603346871062331,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
5182897165062079,0.411501,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
4396188817847015,0.411293,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
3639832763148977,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
6942115841169208,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
7440543424999063,0.420867,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
9735286337773823,0.420585,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
9925455393077939,0.415535,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
4210187286580951,0.421338,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
5231668518875890,0.421130,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
9071143060211308,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
6350768801591821,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
5406372624457129,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
5553570907667833,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
6492274702533318,0.399314,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
9295582498223522,0.411984,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
2108687397986756,0.411623,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
6233212052917944,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
771150033272656,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
4593809017698949,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
1095605227274514,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
2120586737024323,0.412987,2,134,0,67.000000,0.000000,0.000000,0.000000,1.000000,3
7646599349322097,0.412732,2,148,0,74.000000,0.000000,0.000000,0.000000,1.000000,3
5150605678487082,0.412170,2,146,0,73.000000,0.000000,0.000000,0.000000,1.000000,3
9333455369330688,0.420658,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
2301280530881076,0.420474,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
4604311991328683,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
1936283912673969,0.410933,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
1984707679847952,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
6927556232935778,0.420544,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
3371689825008573,0.420373,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
4336801851450189,0.413199,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
7687310530090790,0.412734,2,128,0,64.000000,0.000000,0.000000,0.000000,1.000000,3
7916094407793752,0.000000,1,127,0,127.000000,0.000000,0.000000,0.000000,1.000000,3
7050910362888236,0.000000,1,131,0,131.000000,0.000000,0.000000,0.000000,1.000000,3
